,fed_party,potus_party,recess,mom,pce,ue,cars,house,cli,exports,rgdp,gdpd,veloc,ffr,mich,d_pce,d_ue,d_cars,d_house,d_cli,d_exports,d_rgdp,d_gdpd,d_veloc,d_ffr,d_mich,b0_spx,b0_usd,b0_loan,b1_spx,b1_usd,b1_loan
1990-12-18,1.0,1.0,1.0,-1.0,3.84,6.3,12.958,969.0,97.09945,3.6,-3.6,3.0,7.303,7.5,4.7,-0.16999999999999993,0.39999999999999947,-0.7910000000000004,-45.0,-0.402709999999999,0.0,0.0,0.0,0.0,-0.5,-0.09999999999999964,305.30262570138706,82.41061069035935,10.0,0.38730284859742586,-0.0031128210606176493,0.0
1991-02-07,1.0,1.0,1.0,-1.0,3.73,6.6,12.409,965.0,97.38148,2.5,-1.9,4.0,7.247,7.0,3.4,-0.10999999999999988,0.2999999999999998,-0.5489999999999995,-4.0,0.2820299999999918,-1.1,1.7000000000000002,1.0,-0.05600000000000005,-0.5,-1.3000000000000003,323.833596232786,83.47874455856065,10.088135593220338,0.15724599315435966,-0.009758006307132618,-0.013267095265926367
1991-03-27,1.0,1.0,1.0,0.0,3.43,6.8,12.848,921.0,97.7066,2.5,-1.9,4.0,7.247,6.25,3.3,-0.3899999999999997,0.39999999999999947,1.0190000000000001,123.0,0.545109999999994,0.0,0.0,0.0,0.0,-0.75,-0.6000000000000001,346.3546256889731,79.86574496253061,9.292372881355933,0.5716756939957678,0.146131521076713,-0.007159555815312684
1991-05-15,1.0,1.0,0.0,0.0,3.45,6.9,12.487,996.0,98.4444,15.4,3.2,3.0,7.212,6.0,3.1,0.020000000000000018,0.10000000000000053,-0.36100000000000065,75.0,0.7378000000000071,12.9,5.1,-1.0,-0.03500000000000014,-0.25,-0.19999999999999973,372.062354757018,89.19816978583901,9.13728813559322,0.17976092768300742,0.07143657111341248,-0.008240794856808887
1991-07-05,1.0,1.0,0.0,0.0,3.1,6.8,12.972,1063.0,99.03812,9.8,2.0,3.2,7.166,5.75,3.1,-0.3500000000000001,-0.10000000000000053,0.48499999999999943,67.0,0.5937200000000047,-5.6,-1.2000000000000002,0.20000000000000018,-0.045999999999999375,-0.25,0.0,378.5783702785686,91.20684699365647,8.5,-0.017652772672687965,0.09002104491117353,0.0
1991-08-21,1.0,1.0,0.0,0.0,2.91,6.9,12.565,1049.0,99.17667,9.8,2.0,3.2,7.166,5.75,3.2,-0.31999999999999984,0.0,-0.15399999999999991,13.0,0.3955700000000064,-5.6,-1.2000000000000002,0.20000000000000018,-0.045999999999999375,0.0,-0.09999999999999964,372.31516956394,96.61084746021336,8.5,0.30636166651161173,-0.06904150752697982,0.0
1991-10-02,1.0,1.0,0.0,0.0,2.9,6.9,13.107,1015.0,99.20341,9.8,2.0,3.2,7.166,5.5,3.0,-0.010000000000000231,0.0,0.5419999999999998,-34.0,0.02674000000000376,0.0,0.0,0.0,0.0,-0.25,-0.20000000000000018,389.517401640294,94.1636429867502,8.658474576271187,-0.03404837451714124,-0.06280243704710554,-0.010432495616598486
1991-11-06,1.0,1.0,0.0,0.0,2.97,7.0,12.576,1103.0,99.07494,9.3,1.4,2.4,7.058,5.25,2.9,0.07000000000000028,0.09999999999999964,-0.5309999999999988,88.0,-0.1284700000000072,-0.5,-0.6000000000000001,-0.8000000000000003,-0.10800000000000054,-0.25,-0.10000000000000009,385.0758140434653,91.01371145733332,8.213559322033898,0.056889007051112994,-0.014330223970842472,-0.005318527177089423
1991-12-18,1.0,1.0,0.0,-1.0,3.0,7.3,12.658,1079.0,99.03893,9.3,1.4,2.4,7.058,4.75,2.7,0.16999999999999993,0.2999999999999998,0.44099999999999895,0.0,-0.11227000000000942,0.0,0.0,0.0,0.0,-0.5,-0.5,392.47076467740334,90.8581011109433,7.983050847457627,-0.2636733018885159,-0.08784801320399822,-0.011104617182933964
1992-02-06,1.0,1.0,0.0,0.0,2.9,7.4,12.927,1250.0,99.21394,7.4,4.9,1.5,6.886,4.5,2.6,-0.10000000000000009,0.10000000000000053,0.26900000000000013,171.0,0.17501000000000033,-1.9000000000000004,3.5000000000000004,-0.8999999999999999,-0.1719999999999997,-0.25,-0.10000000000000009,385.3348986609507,84.58877985032937,7.354237288135594,0.6860905266588437,0.035670373092820826,-0.020105201636469908
1992-04-01,1.0,1.0,0.0,0.0,2.99,7.4,12.824,1297.0,99.38452,7.4,4.9,1.5,6.886,4.0,2.6,0.11000000000000032,0.10000000000000053,0.23300000000000054,121.0,0.29646999999999935,0.0,0.0,0.0,0.0,-0.5,-0.10000000000000009,413.0988170559124,86.84103350881803,6.5,-0.11371138911021507,0.07815839498799702,0.0
1992-05-20,1.0,1.0,0.0,0.0,2.8,7.6,13.098,1214.0,99.63816,0.2,4.4,2.4,6.814,4.0,2.9,-0.1900000000000004,0.1999999999999993,0.2740000000000009,-83.0,0.2536400000000043,-7.2,-0.5,0.8999999999999999,-0.07200000000000006,0.0,0.2999999999999998,403.8133025088553,90.39179709483001,6.5,0.198968500508543,-0.029711288461066437,0.0
1992-07-02,1.0,1.0,0.0,0.0,2.8,7.8,13.543,1145.0,99.66827,0.2,4.4,2.4,6.814,3.75,3.1,0.0,0.20000000000000018,0.4449999999999985,-69.0,0.03011000000000763,0.0,0.0,0.0,0.0,-0.25,0.20000000000000018,417.81821754584877,89.3822540929762,6.5,-0.22372573504734977,-0.08117648893319541,0.0
1992-08-19,1.0,1.0,0.0,-1.0,2.75,7.6,12.873,1226.0,99.64877,8.8,4.0,2.0,6.735,3.25,2.8,-0.04999999999999982,-0.20000000000000018,-0.6699999999999999,81.0,-0.019500000000007844,8.600000000000001,-0.40000000000000036,-0.3999999999999999,-0.07899999999999974,-0.5,-0.30000000000000027,405.0058837373378,84.46527098316257,6.363559322033899,0.31470655645284645,-0.05963818289814186,-0.008737580362361195
1992-10-07,1.0,1.0,0.0,0.0,2.64,7.3,13.655,1244.0,99.78661,2.0,4.2,2.8,6.584,3.25,2.8,-0.10999999999999988,-0.2999999999999998,0.782,18.0,0.13783999999999708,-6.800000000000001,0.20000000000000018,0.7999999999999998,-0.1510000000000007,0.0,0.0,418.0934256860765,79.96757803448175,6.0,-0.026669866226347545,0.045267623910285264,0.0
1992-11-18,1.0,1.0,0.0,0.0,2.61,7.4,13.218,1214.0,99.9353,2.0,4.2,2.8,6.584,3.0,2.9,0.0,-0.1999999999999993,-0.16000000000000014,28.0,0.25171999999999173,-6.800000000000001,0.20000000000000018,0.7999999999999998,-0.1510000000000007,-0.25,-0.10000000000000009,412.4738001419326,81.90342239121259,6.0,0.10114890744573254,0.132371745731035,0.0
1992-12-23,1.0,1.0,0.0,0.0,2.5,7.4,13.784,1227.0,100.0685,2.0,4.2,2.8,6.584,3.0,2.8,-0.14000000000000012,0.10000000000000053,0.12900000000000134,-17.0,0.2818900000000042,0.0,0.0,0.0,0.0,0.0,0.0,414.29447016311906,88.19771288855601,6.0,0.40856584541146906,0.0451694633443756,0.0
1993-02-04,1.0,0.0,0.0,0.0,2.51,7.1,12.969,1210.0,100.1166,0.9,0.7,2.3,6.508,3.0,3.2,0.009999999999999787,-0.3000000000000007,-0.8150000000000013,-17.0,0.04810000000000514,-1.1,-3.5,-0.5,-0.07599999999999962,0.0,0.40000000000000036,435.2526101839744,90.02091476957678,6.0,0.03003264471217951,0.050926966084714975,0.0
1993-03-24,1.0,0.0,0.0,0.0,2.45,7.0,13.326,1083.0,100.0243,0.9,0.7,2.3,6.508,3.0,3.1,-0.04999999999999982,-0.2999999999999998,-0.13100000000000023,-127.0,-0.1092000000000013,0.0,0.0,0.0,0.0,0.0,0.20000000000000018,438.1616234213619,92.5827969308627,6.0,0.2081028343570784,0.030932204281635775,0.0
1993-05-19,1.0,0.0,0.0,0.0,2.57,7.1,14.519,1260.0,99.73032,4.9,2.3,2.4,6.406,3.0,2.9,0.11999999999999966,0.09999999999999964,1.1929999999999996,177.0,-0.2939799999999906,4.0,1.5999999999999999,0.10000000000000009,-0.10200000000000031,0.0,-0.20000000000000018,448.8704434669624,92.75711863889532,6.0,-0.16489547827590784,-0.06650497819999733,0.0
1993-07-08,1.0,0.0,0.0,0.0,2.5,6.9,14.451,1254.0,99.52399,-1.1,1.9,2.4,6.289,3.0,3.0,-0.06999999999999984,-0.1999999999999993,-0.06799999999999962,-6.0,-0.20633000000000834,-6.0,-0.3999999999999999,0.0,-0.11699999999999999,0.0,0.10000000000000009,444.94328623626194,89.16121965828589,6.0,0.0640304164117292,0.0717405496460173,0.0
1993-08-18,1.0,0.0,0.0,0.0,2.49,6.8,13.584,1300.0,99.53692,-1.1,1.9,2.4,6.289,3.0,3.2,-0.04999999999999982,-0.20000000000000018,-0.9060000000000006,20.0,-0.06019000000000574,-6.0,-0.3999999999999999,0.0,-0.11699999999999999,0.0,-0.2999999999999998,445.69764000844145,93.34825652817548,6.0,0.06637006410724708,0.03202389929463193,0.0
1993-09-22,1.0,0.0,0.0,0.0,2.53,6.7,13.99,1343.0,99.64192,-1.1,1.9,2.4,6.289,3.0,3.0,0.029999999999999805,-0.20000000000000018,-0.4610000000000003,89.0,0.1179300000000012,0.0,0.0,0.0,0.0,0.0,0.0,446.5493762000132,95.6892703945354,6.0,0.29398409532985104,-0.07773052284691101,0.0
1993-11-17,1.0,0.0,0.0,0.0,2.43,6.6,14.882,1376.0,100.0666,13.5,5.6,2.2,6.25,3.0,2.8,-0.09999999999999964,-0.10000000000000053,0.8919999999999995,33.0,0.42467999999999506,14.6,3.6999999999999997,-0.19999999999999973,-0.0389999999999997,0.0,-0.20000000000000018,458.7476721812103,91.39452603873559,6.0,0.12489024373538865,0.06738922591797437,0.0
1993-12-22,1.0,0.0,0.0,0.0,2.4,6.5,15.004,1533.0,100.3299,13.5,5.6,2.2,6.25,3.0,3.0,-0.0900000000000003,-0.2999999999999998,0.09299999999999997,141.0,0.5009799999999984,0.0,0.0,0.0,0.0,0.0,-0.2999999999999998,463.70923348119703,94.74584741107488,6.0,0.004555937311650753,0.02048217755601397,0.0
1994-02-04,1.0,0.0,0.0,0.0,2.35,6.6,15.52,1337.0,100.7775,4.0,3.9,1.9,6.264,3.0,2.8,-0.04999999999999982,0.09999999999999964,0.516,-196.0,0.44760000000000844,-9.5,-1.6999999999999997,-0.30000000000000027,0.014000000000000234,0.0,-0.20000000000000018,462.6340186684818,95.34547589835474,6.0,0.2542273552079148,0.0219093701771169,0.0
1994-03-22,1.0,0.0,0.0,1.0,2.41,6.5,15.301,1564.0,100.9285,4.0,3.9,1.9,6.264,3.25,3.0,0.050000000000000266,-0.09999999999999964,-0.0779999999999994,292.0,0.352099999999993,0.0,0.0,0.0,0.0,0.25,0.20000000000000018,476.0449159266585,96.70608427403337,6.0,-0.19582699140841908,-0.04495555759521349,0.0
1994-05-17,1.0,0.0,0.0,1.0,2.27,6.1,14.577,1526.0,101.0682,14.2,5.5,1.9,6.339,3.5,3.1,-0.14000000000000012,-0.40000000000000036,-0.7240000000000002,-38.0,0.13970000000000482,10.2,1.6,0.0,0.07500000000000018,0.25,0.10000000000000009,460.3491479388738,94.69979590723071,5.999999999999999,-0.3133019987426258,-0.03115016819091668,0.015195791934541212
1994-07-06,1.0,0.0,0.0,1.0,2.35,6.1,14.875,1439.0,101.0295,15.8,2.4,2.3,6.369,4.25,2.9,0.08000000000000007,0.0,0.29800000000000004,-87.0,-0.03870000000000573,1.6000000000000014,-3.1,0.3999999999999999,0.02999999999999936,0.75,-0.20000000000000018,451.6941056590969,93.76998336274744,6.9330508474576265,0.035293912636753334,-0.06180539646739492,0.007714786674459386
1994-08-16,1.0,0.0,0.0,0.0,2.34,6.0,15.359,1450.0,100.9774,15.8,2.4,2.3,6.369,4.25,3.1,0.0,-0.09999999999999964,0.25,41.0,-0.08740000000000236,1.6000000000000014,-3.1,0.3999999999999999,0.02999999999999936,0.0,0.3999999999999999,447.6260009765625,89.88627094333455,7.25,0.1863857213549273,-0.01195206410838874,0.0
1994-09-27,1.0,0.0,0.0,1.0,2.32,5.9,15.274,1474.0,100.9099,15.8,2.4,2.3,6.369,4.75,3.4,-0.03000000000000025,-0.1999999999999993,0.39899999999999913,35.0,-0.11960000000000548,0.0,0.0,0.0,0.0,0.5,0.5,459.5230880478681,89.88627134420105,7.266949152542373,0.20608286141373863,-0.0404734211870971,0.011104617182933964
1994-11-15,1.0,0.0,0.0,0.0,2.28,5.6,15.89,1511.0,100.683,9.6,4.7,2.2,6.479,4.75,3.2,-0.040000000000000036,-0.3000000000000007,0.6160000000000014,37.0,-0.22689999999998633,-6.200000000000001,2.3000000000000003,-0.09999999999999964,0.11000000000000032,0.0,-0.19999999999999973,463.3021854206667,87.96028769541596,7.75,0.038726526613753566,-0.036117481920609075,0.0
1994-12-20,1.0,0.0,0.0,1.0,2.25,5.5,15.584,1455.0,100.4894,9.6,4.7,2.2,6.479,5.5,3.0,-0.009999999999999787,-0.2999999999999998,-0.3100000000000005,5.0,-0.3301000000000016,0.0,0.0,0.0,0.0,0.75,0.0,469.33437660346596,85.2322874036886,7.62415254237288,-0.34853782274791306,0.08815603919505796,0.01880479251899475
1995-02-01,1.0,0.0,0.0,0.0,2.35,5.6,14.801,1407.0,100.233,7.9,1.4,2.2,6.55,5.5,3.0,0.10000000000000009,0.09999999999999964,-0.7829999999999995,-48.0,-0.2563999999999993,-1.6999999999999993,-3.3000000000000003,0.0,0.07099999999999973,0.0,0.0,450.3069061796544,90.11711706387796,8.5,0.33446658483936653,-0.042092302903175935,0.0
1995-03-28,1.0,0.0,0.0,1.0,2.25,5.4,15.256,1249.0,99.5694,7.9,1.4,2.2,6.55,6.0,3.2,-0.10000000000000009,-0.1999999999999993,0.45500000000000007,-158.0,-0.6636000000000024,0.0,0.0,0.0,0.0,0.5,0.20000000000000018,472.0308156676212,88.68444180246127,8.814406779661017,0.4318422033241939,-0.10140970342692968,0.004646405610753947
1995-05-23,1.0,0.0,0.0,0.0,2.27,5.6,14.806,1314.0,98.99206,5.7,1.2,1.9,6.614,6.0,3.0,0.020000000000000018,0.1999999999999993,-0.45000000000000107,65.0,-0.5773400000000066,-2.2,-0.19999999999999996,-0.30000000000000027,0.06400000000000006,0.0,-0.20000000000000018,497.95559656175516,82.0166109117411,9.0,0.4766509795732347,0.007106946881649302,0.0
1995-07-06,1.0,0.0,0.0,0.0,2.16,5.7,14.7,1461.0,98.72388,18.5,3.5,2.0,6.714,6.0,2.9,-0.10999999999999988,0.10000000000000053,-0.10599999999999987,147.0,-0.268180000000001,12.8,2.3,0.10000000000000009,0.10000000000000053,0.0,-0.10000000000000009,518.5529695155258,83.16074610564668,9.0,0.49213615698399166,-0.026793682247766074,0.0
1995-08-22,1.0,0.0,0.0,-1.0,2.21,5.7,15.368,1416.0,98.66234,18.5,3.5,2.0,6.714,5.75,2.9,0.020000000000000018,0.10000000000000053,-0.0389999999999997,135.0,-0.15988000000000113,12.8,2.3,0.10000000000000009,0.10000000000000053,-0.25,0.0,548.7774973723848,80.82842482227389,8.953389830508474,0.23637505179605323,0.05149794221272741,-0.004821741671537116
1995-09-26,1.0,0.0,0.0,0.0,2.23,5.6,15.338,1369.0,98.60894,18.5,3.5,2.0,6.714,5.75,2.8,0.06999999999999984,-0.10000000000000053,0.6379999999999999,-92.0,-0.11493999999999005,0.0,0.0,0.0,0.0,0.0,-0.10000000000000009,552.935576875331,82.40059417465986,8.75,0.44722435224968976,0.08231149045853925,0.0
1995-11-15,1.0,0.0,0.0,0.0,2.27,5.6,15.38,1452.0,98.54256,5.8,2.7,1.9,6.86,5.75,2.8,0.040000000000000036,0.0,0.04200000000000159,83.0,-0.06638000000000943,-12.7,-0.7999999999999998,-0.10000000000000009,0.1459999999999999,0.0,0.0,580.9906856213586,85.28089822025623,8.75,0.12445898808491018,-0.03353184265814494,0.0
1995-12-19,1.0,0.0,0.0,0.0,2.31,5.6,16.262,1431.0,98.5592,5.8,2.7,1.9,6.86,5.75,2.7,-0.009999999999999787,0.09999999999999964,1.4009999999999998,62.0,-0.0048799999999999955,0.0,0.0,0.0,0.0,0.0,-0.19999999999999973,578.2256110757083,83.28562787589381,8.75,0.6980004975560256,0.032254809541774745,0.0
1996-01-31,1.0,0.0,0.0,-1.0,2.25,5.6,14.812,1467.0,98.62561,4.9,3.0,1.9,7.016,5.5,2.8,-0.06000000000000005,0.0,-1.450000000000001,36.0,0.06640999999999053,-0.8999999999999995,0.2999999999999998,0.0,0.1559999999999997,-0.25,0.09999999999999964,614.501723881091,84.42384741831634,8.741525423728815,-0.03983142881766878,0.034075389975765744,-0.005552308591466982
1996-03-26,1.0,0.0,0.0,-1.0,2.26,5.5,16.044,1424.0,98.91733,4.9,3.0,1.9,7.016,5.25,2.9,0.009999999999999787,-0.09999999999999964,1.232000000000001,-43.0,0.2917200000000122,0.0,0.0,0.0,0.0,-0.25,0.10000000000000009,638.9923122599973,86.96372980667373,8.35677966101695,0.19902028407638084,-0.0163997763851663,-0.0026592635885447115
1996-05-21,1.0,0.0,0.0,0.0,2.25,5.6,15.993,1504.0,99.26136,6.7,6.8,1.7,7.18,5.25,3.1,-0.009999999999999787,0.09999999999999964,-0.051000000000000156,80.0,0.3440299999999894,1.7999999999999998,3.8,-0.19999999999999996,0.1639999999999997,0.0,0.20000000000000018,645.4490114373675,86.4015086933718,8.25,0.13396158759040772,0.034015754507968905,0.0
1996-07-03,1.0,0.0,0.0,0.0,2.29,5.3,15.256,1467.0,99.39669,6.7,6.8,1.7,7.18,5.25,2.9,0.040000000000000036,-0.2999999999999998,-0.7370000000000001,-37.0,0.1353300000000104,0.0,0.0,0.0,0.0,0.0,-0.20000000000000018,656.644459869902,88.1766421431202,8.25,0.3093844245986449,-0.001386273471602636,0.0
1996-08-20,1.0,0.0,0.0,0.0,2.31,5.1,15.486,1557.0,99.56683,3.3,3.6,1.3,7.369,5.25,3.1,0.020000000000000018,-0.20000000000000018,0.23000000000000043,90.0,0.1701399999999893,-3.4000000000000004,-3.1999999999999997,-0.3999999999999999,0.18900000000000006,0.0,0.20000000000000018,659.4327127747616,88.2421023094048,8.25,-0.18083576712951135,-0.039353603985071345,0.0
1996-09-24,1.0,0.0,0.0,0.0,2.36,5.2,15.534,1475.0,99.63841,3.3,3.6,1.3,7.369,5.25,3.2,0.040000000000000036,-0.2999999999999998,0.46000000000000085,3.0,0.14684999999998638,0.0,0.0,0.0,0.0,0.0,0.20000000000000018,645.9597673836402,86.00027117971646,8.25,0.538798279486366,0.023088250753825215,0.0
1996-11-13,1.0,0.0,0.0,0.0,2.39,5.4,15.712,1489.0,99.79406,27.4,4.2,2.2,7.623,5.25,3.0,0.03000000000000025,0.20000000000000018,0.17799999999999905,14.0,0.1556500000000085,24.099999999999998,0.6000000000000001,0.9000000000000001,0.25400000000000045,0.0,-0.20000000000000018,680.0172164658368,87.9662883693889,8.25,0.6667705061002343,-0.009778523180374693,0.0
1996-12-17,1.0,0.0,0.0,0.0,2.38,5.4,15.183,1370.0,99.88283,27.4,4.2,2.2,7.623,5.25,3.0,0.040000000000000036,0.20000000000000018,-0.125,-22.0,0.17146999999999935,0.0,0.0,0.0,0.0,0.0,0.0,702.7660383838719,87.16467634298034,8.25,0.9187339689075289,0.012194068859642119,0.0
1997-02-05,1.0,0.0,0.0,0.0,2.36,5.2,15.271,1486.0,100.1147,7.8,2.6,2.4,7.761,5.25,3.0,-0.020000000000000018,-0.20000000000000018,0.08800000000000097,116.0,0.2318700000000007,-19.599999999999998,-1.6,0.19999999999999973,0.1379999999999999,0.0,0.0,730.428163172835,87.41184788073524,8.25,0.8741952883855844,0.08539509151777569,0.0
1997-03-25,1.0,0.0,0.0,0.0,2.31,5.2,15.816,1457.0,100.2525,7.8,2.6,2.4,7.761,5.25,2.8,-0.040000000000000036,-0.09999999999999964,0.13400000000000034,102.0,0.2655900000000031,0.0,0.0,0.0,0.0,0.0,-0.20000000000000018,783.9626650018207,92.79417003049689,8.25,0.3282190355203921,0.06034716054892975,0.0
1997-05-20,1.0,0.0,0.0,1.0,2.22,4.9,15.088,1442.0,100.5384,17.0,6.8,0.8,8.002,5.5,2.9,-0.08999999999999986,-0.2999999999999998,-0.7280000000000015,-15.0,0.28589999999999804,9.2,4.199999999999999,-1.5999999999999999,0.24100000000000055,0.25,0.10000000000000009,749.7821913896981,95.53711915096994,8.407203389830508,1.1664295296861307,0.011052020288642496,0.0023232028053769742
1997-07-02,1.0,0.0,0.0,0.0,2.22,5.0,14.524,1494.0,100.6752,17.0,6.8,0.8,8.002,5.5,2.8,0.0,0.09999999999999964,-0.5640000000000001,52.0,0.13680000000000803,0.0,0.0,0.0,0.0,0.0,-0.10000000000000009,812.3265256720074,95.31115288168698,8.5,1.4805407365256074,-0.004130910921347768,0.0
1997-08-19,1.0,0.0,0.0,0.0,2.06,4.8,16.148,1390.0,100.8811,9.6,5.1,1.8,8.102,5.5,2.7,-0.16000000000000014,-0.20000000000000018,1.6240000000000006,-104.0,0.20589999999999975,-7.4,-1.7000000000000002,1.0,0.09999999999999964,0.0,-0.09999999999999964,894.2879827984308,94.37606819282144,8.5,0.9016416744765039,0.11439040343988602,0.0
1997-09-30,1.0,0.0,0.0,0.0,2.05,4.9,15.096,1546.0,100.9387,9.6,5.1,1.8,8.102,5.5,2.8,-0.08000000000000007,0.0,-0.47199999999999953,109.0,0.1436999999999955,0.0,0.0,0.0,0.0,0.0,0.09999999999999964,928.2314574160819,100.68599950499454,8.5,0.06348549125488515,-0.05618584129560917,0.0
1997-11-12,1.0,0.0,0.0,0.0,1.8,4.6,15.825,1510.0,100.9668,-0.6,3.5,1.3,8.196,5.5,2.9,-0.24999999999999978,-0.3000000000000007,0.7289999999999992,-36.0,0.028100000000009118,-10.2,-1.5999999999999996,-0.5,0.09399999999999942,0.0,0.10000000000000009,954.3450775663732,98.06886544954979,8.5,-0.30202789752543246,-0.03717886714612021,0.0
1997-12-16,1.0,0.0,0.0,0.0,1.73,4.7,16.474,1566.0,100.9307,-0.6,3.5,1.3,8.196,5.5,2.8,-0.16999999999999993,0.0,1.043000000000001,46.0,-0.03829999999999245,0.0,0.0,0.0,0.0,0.0,0.0,925.6110462253376,95.99044020054704,8.5,0.6963461915489393,0.03543777198278713,0.0
1998-02-04,1.0,0.0,0.0,0.0,1.61,4.6,15.232,1584.0,100.8111,1.9,4.1,0.6,8.238,5.5,2.4,-0.11999999999999988,-0.10000000000000053,-1.2420000000000009,18.0,-0.11960000000000548,2.5,0.5999999999999996,-0.7000000000000001,0.041999999999999815,0.0,-0.3999999999999999,957.9565398652675,98.5754242072671,8.5,0.0778284212220553,0.03613091250876118,0.0
1998-03-31,1.0,0.0,0.0,0.0,1.65,4.7,15.405,1567.0,100.709,1.9,4.1,0.6,8.238,5.5,2.5,-0.010000000000000009,0.10000000000000053,0.6159999999999997,42.0,-0.16989999999999839,0.0,0.0,0.0,0.0,0.0,0.20000000000000018,987.9909752797272,99.89261150036828,8.5,1.9728069222927942,0.007554616209082534,0.0
1998-05-19,1.0,0.0,0.0,0.0,1.71,4.4,17.057,1536.0,100.395,-4.3,3.8,0.9,8.326,5.5,2.6,0.06000000000000005,-0.2999999999999998,1.6519999999999992,-31.0,-0.31400000000000716,-6.199999999999999,-0.2999999999999998,0.30000000000000004,0.08800000000000097,0.0,0.10000000000000009,1104.2064130362817,101.04377839686506,8.5,0.18736521611082713,-0.03499881158022774,0.0
