,fed_party,potus_party,recess,mom,pce,ue,cars,house,cli,exports,rgdp,gdpd,veloc,ffr,mich,d_pce,d_ue,d_cars,d_house,d_cli,d_exports,d_rgdp,d_gdpd,d_veloc,d_ffr,d_mich,b0_spx,b0_usd,b0_loan,b1_spx,b1_usd,b1_loan
1998-02-04,1.0,0.0,0.0,0.0,1.66,4.6,14.789,1525.0,100.8789,1.9,4.1,0.6,8.238,5.5,2.3,-0.24,-0.10000000000000053,-0.6419999999999995,5.0,-0.09009999999999252,2.5,0.5999999999999996,-0.7000000000000001,0.041999999999999815,0.0,-0.5,944.5277244585329,95.69011918103575,8.5,0.13032597759481107,0.041735201694438104,0.0
1998-03-31,1.0,0.0,0.0,0.0,1.65,4.7,15.405,1567.0,100.709,1.9,4.1,0.6,8.238,5.5,2.5,-0.15000000000000013,0.10000000000000053,-0.41999999999999993,57.0,-0.25780000000000314,2.5,0.5999999999999996,-0.7000000000000001,0.041999999999999815,0.0,-0.3999999999999999,927.5657513348589,98.88789040385814,8.5,1.242536059304819,0.015239954140560957,0.0
1998-05-19,1.0,0.0,0.0,0.0,1.71,4.4,17.057,1536.0,100.395,-4.3,3.8,0.9,8.326,5.5,2.6,0.050000000000000044,-0.1999999999999993,2.267999999999999,11.0,-0.48390000000000555,-6.199999999999999,-0.2999999999999998,0.30000000000000004,0.08800000000000097,0.0,0.30000000000000027,980.0732091326098,100.1563806331585,8.5,1.4698827156466596,-0.002385868318088524,0.0
1998-07-01,1.0,0.0,0.0,0.0,1.64,4.5,16.771,1641.0,100.1963,-4.3,3.8,0.9,8.326,5.5,2.7,-0.010000000000000009,-0.20000000000000018,1.3660000000000014,74.0,-0.5127000000000095,-6.199999999999999,-0.2999999999999998,0.30000000000000004,0.08800000000000097,0.0,0.20000000000000018,1085.2563823499177,100.22391442852471,8.5,0.2645958568642293,-0.0012259350408941351,0.0
1998-08-18,1.0,0.0,0.0,0.0,1.75,4.5,14.796,1614.0,99.84415,-1.8,5.1,1.7,8.469,5.5,2.4,0.1200000000000001,0.20000000000000018,-1.1270000000000007,74.0,-0.7255499999999984,2.5,1.2999999999999998,0.7999999999999999,0.1429999999999989,0.0,0.0,1103.361009624839,99.23327553732352,8.5,0.3093765548941206,0.022454053632703374,0.0
1998-09-29,1.0,0.0,0.0,0.0,1.7,4.6,16.313,1582.0,99.74725,-1.8,5.1,1.7,8.469,5.5,2.3,-0.010000000000000009,0.1999999999999993,-0.7439999999999998,46.0,-0.647750000000002,2.5,1.2999999999999998,0.7999999999999999,0.1429999999999989,0.0,-0.30000000000000027,1157.6230872578333,101.98081797607794,8.5,-1.131469067277505,-0.02553691631104008,0.0
1998-11-17,1.0,0.0,0.0,-1.0,1.78,4.4,16.118,1660.0,99.85159,15.7,6.6,1.1,8.511,5.25,2.3,0.09000000000000008,-0.09999999999999964,1.4499999999999993,-38.0,-0.15300999999999476,17.5,1.5,-0.5999999999999999,0.041999999999999815,-0.25,-0.30000000000000027,1088.1674036976037,102.8552865954413,8.653775743707094,-0.48472653832374496,-0.09358371711366803,-0.005283408598448798
1998-12-22,1.0,0.0,0.0,-1.0,1.81,4.4,17.409,1792.0,100.0193,15.7,6.6,1.1,8.511,4.75,2.5,0.06000000000000005,-0.09999999999999964,2.6129999999999995,178.0,0.17515000000000214,17.5,1.5,-0.5999999999999999,0.041999999999999815,-0.75,0.10000000000000009,975.0128299716043,98.02148355328336,8.627498093058735,1.8048156111626787,-0.041005922392708075,-0.008583260768311701
1999-02-03,1.0,0.0,0.0,0.0,1.84,4.3,16.593,1748.0,100.2264,-1.3,3.8,1.3,8.578,4.75,2.7,0.07000000000000006,-0.20000000000000018,-0.5380000000000003,33.0,0.4777699999999925,-17.0,-2.8,0.19999999999999996,0.06700000000000017,-0.5,0.20000000000000018,1027.554686317473,93.93746088116703,8.111632341723874,2.2673708291856314,0.008795136073407145,-0.004265810736923112
1999-03-30,1.0,0.0,0.0,0.0,1.72,4.2,16.832,1710.0,100.6267,-1.3,3.8,1.3,8.578,4.75,2.7,-0.06000000000000005,-0.20000000000000018,0.7140000000000022,50.0,0.775109999999998,-17.0,-2.8,0.19999999999999996,0.06700000000000017,0.0,0.40000000000000036,1182.2939092221468,93.15304719065092,7.75,0.9666797076715997,0.052881950118393466,0.0
1999-05-18,1.0,0.0,0.0,0.0,1.73,4.2,17.564,1611.0,100.935,5.1,3.4,1.5,8.647,4.75,2.8,-0.1100000000000001,-0.09999999999999964,0.9710000000000001,-137.0,0.7086000000000041,6.3999999999999995,-0.3999999999999999,0.19999999999999996,0.06900000000000084,0.0,0.09999999999999964,1222.4554026402197,95.55619849722227,7.75,1.1399975525126067,0.05469079098655415,0.0
1999-06-30,1.0,0.0,0.0,0.0,1.76,4.3,17.346,1559.0,101.0431,5.1,3.4,1.5,8.647,4.75,2.5,0.040000000000000036,0.09999999999999964,0.5139999999999993,-151.0,0.4163999999999959,6.3999999999999995,-0.3999999999999999,0.19999999999999996,0.06900000000000084,0.0,-0.20000000000000018,1291.936330136227,98.97238127055921,7.75,0.4207077516134117,0.030482620786499024,0.0
1999-08-24,1.0,0.0,0.0,1.0,1.75,4.2,17.641,1648.0,101.177,12.6,5.4,1.4,8.82,5.0,2.8,-0.020000000000000018,-0.09999999999999964,0.7119999999999997,95.0,0.3843000000000103,7.5,2.0000000000000004,-0.10000000000000009,0.17300000000000004,0.25,0.09999999999999964,1333.9812032017246,101.60348319629055,7.672921434019832,0.12213848508994478,0.0019364869222082489,0.003188473299447157
1999-10-05,1.0,0.0,0.0,1.0,1.8,4.2,17.662,1635.0,101.2266,12.6,5.4,1.4,8.82,5.25,2.7,0.040000000000000036,-0.09999999999999964,0.31599999999999895,76.0,0.18350000000000932,7.5,2.0000000000000004,-0.10000000000000009,0.17300000000000004,0.5,0.20000000000000018,1354.6593574017627,103.18275729135009,7.736842105263158,-0.22523924654013566,-0.03255152242402549,0.005006986492780627
1999-11-16,1.0,0.0,0.0,0.0,1.84,4.1,17.62,1648.0,101.3312,8.8,6.7,2.2,8.902,5.25,2.9,0.050000000000000044,-0.20000000000000018,-0.06799999999999784,-21.0,0.21059999999999945,-3.799999999999999,1.2999999999999998,0.8000000000000003,0.08199999999999896,0.25,0.19999999999999973,1344.0396360535553,101.0507163658113,8.001449275362319,-0.31378318119333004,-0.02328081311554026,0.002924201616006156
1999-12-21,1.0,0.0,0.0,1.0,1.88,4.0,18.322,1708.0,101.3688,8.8,6.7,2.2,8.902,5.5,3.0,0.1299999999999999,-0.20000000000000018,0.6810000000000009,60.0,0.19179999999998643,-3.799999999999999,1.2999999999999998,0.8000000000000003,0.08199999999999896,0.5,0.20000000000000018,1297.9481499876347,99.21271029078805,8.149199084668192,0.904640857131602,0.0131130264006289,0.0027156193677730315
2000-02-02,1.0,0.0,0.0,0.0,2.0,4.0,18.635,1636.0,101.3642,5.9,1.5,2.7,8.989,5.5,3.0,0.18999999999999995,-0.09999999999999964,0.9510000000000005,28.0,0.08639999999999759,-2.9000000000000004,-5.2,0.5,0.08700000000000152,0.25,0.10000000000000009,1305.1609625472265,98.51538129351141,8.227307398932114,1.547258305873591,0.03588985698736491,0.003118608371640916
2000-03-21,1.0,0.0,0.0,1.0,2.24,4.0,18.343,1604.0,101.2057,5.9,1.5,2.7,8.989,5.75,3.2,0.40000000000000013,-0.09999999999999964,0.722999999999999,-44.0,-0.1255000000000024,-2.9000000000000004,-5.2,0.5,0.08700000000000152,0.25,0.30000000000000027,1442.3075752869352,100.4228216082517,8.418382913806255,-0.5334938284002833,0.0440053415173896,0.002997104149369192
2000-05-16,1.0,0.0,0.0,1.0,2.22,4.0,17.943,1575.0,100.9432,12.8,7.5,2.5,9.251,6.0,3.0,0.2200000000000002,0.0,-0.6920000000000002,-61.0,-0.42099999999999227,6.9,6.0,-0.20000000000000018,0.2619999999999987,0.5,0.0,1393.697196535624,102.30350522551257,8.535697940503432,0.6001908534888484,0.05817891608340754,0.004957372268686339
2000-06-28,1.0,0.0,0.0,1.0,2.27,4.0,17.596,1559.0,100.7791,12.8,7.5,2.5,9.251,6.5,2.9,0.1499999999999999,-0.09999999999999964,-1.8049999999999997,-178.0,-0.5215000000000032,6.9,6.0,-0.20000000000000018,0.2619999999999987,0.75,0.0,1436.1500850860805,105.45013208338361,8.666971777269259,0.10331777176839906,0.03645317692703638,0.007718555719811266
2000-08-22,1.0,0.0,0.0,0.0,2.32,4.1,17.531,1541.0,100.3819,9.9,0.4,2.4,9.37,6.5,2.7,0.13999999999999968,0.2999999999999998,-0.40800000000000125,-85.0,-0.7064999999999912,-2.9000000000000004,-7.1,-0.10000000000000009,0.11899999999999977,0.5,-0.5,1425.5663137149302,109.31790852841306,9.147597254004577,0.45843037586571767,-0.005640675588443168,0.004374152001782064
2000-10-03,1.0,0.0,0.0,0.0,2.39,3.9,18.654,1507.0,100.1312,9.9,0.4,2.4,9.37,6.5,2.9,0.1200000000000001,-0.10000000000000009,1.0579999999999998,-52.0,-0.6478999999999928,-2.9000000000000004,-7.1,-0.10000000000000009,0.11899999999999977,0.0,0.0,1462.4368148419621,105.42191568079292,9.5,0.21165543985319515,0.08214276890976706,0.0
2000-11-15,1.0,0.0,0.0,0.0,2.45,3.9,16.634,1551.0,99.48232,-3.9,2.4,2.2,9.546,6.5,2.9,0.15000000000000036,-0.10000000000000009,-0.6819999999999986,88.0,-1.1144800000000004,-13.8,2.0,-0.19999999999999973,0.17600000000000016,0.0,-0.10000000000000009,1501.850431352349,108.93983616134213,9.5,-0.9183744122351907,0.07568369157978509,0.0
2000-12-19,1.0,0.0,0.0,0.0,2.5,3.9,16.222,1532.0,99.10956,-3.9,2.4,2.2,9.546,6.5,2.8,0.18000000000000016,-0.19999999999999973,-1.3089999999999975,-9.0,-1.2723399999999998,-13.8,2.0,-0.19999999999999973,0.17600000000000016,0.0,0.09999999999999964,1508.4126145282107,112.92668275345746,9.5,-1.6364459681758616,0.03667103903799739,0.0
2001-01-31,1.0,1.0,0.0,0.0,2.52,4.2,17.652,1600.0,98.76899,-4.9,-1.3,2.7,9.499,6.5,3.0,0.10000000000000009,0.30000000000000027,0.13800000000000168,51.0,-1.0589700000000022,-1.0000000000000004,-3.7,0.5,-0.04699999999999882,0.0,-0.20000000000000018,1406.6515144353964,117.99117165106476,9.627383676582761,-0.9092210506500161,-0.07159502713045511,-0.0038071322978473513
2001-03-20,1.0,1.0,0.0,-1.0,2.5,4.3,17.248,1590.0,98.33782,-4.9,-1.3,2.7,9.499,5.5,2.8,0.04999999999999982,0.3999999999999999,0.6140000000000008,39.0,-1.1445000000000078,-1.0000000000000004,-3.7,0.5,-0.04699999999999882,-1.0,-0.10000000000000009,1356.0795382781214,114.1731489505957,9.722883295194508,-0.7228313642028946,-0.037121410319274094,-0.012328628419837596
2001-05-15,1.0,1.0,1.0,-1.0,2.59,4.3,16.876,1605.0,98.22443,-11.2,2.5,2.4,9.459,5.0,3.2,0.06999999999999984,0.09999999999999964,-0.7759999999999998,5.0,-0.5445600000000042,-6.299999999999999,3.8,-0.30000000000000027,-0.040000000000000924,-1.5,0.20000000000000018,1335.7596754922292,110.13441922488238,9.051792524790237,-1.5700422969764125,0.05709147588206451,-0.013569996557380375
2001-06-27,1.0,1.0,1.0,-1.0,2.67,4.5,17.464,1636.0,98.20039,-11.2,2.5,2.4,9.459,4.0,3.0,0.1299999999999999,0.2999999999999998,-0.3620000000000019,11.0,-0.3070199999999943,-6.299999999999999,3.8,-0.30000000000000027,-0.040000000000000924,-1.5,0.20000000000000018,1175.6376356274732,112.60972673196451,8.600152555301296,0.8329296302482551,0.058037752214950375,-0.01636661874000122
2001-08-21,1.0,1.0,1.0,-1.0,2.65,4.9,16.348,1567.0,98.09113,-19.0,-1.6,1.6,9.098,3.75,2.7,0.06000000000000005,0.5,-0.5240000000000009,-82.0,-0.16075999999999624,-7.800000000000001,-4.1,-0.7999999999999998,-0.3609999999999989,-1.25,-0.3999999999999999,1275.5583364619088,116.86247333843775,7.429481311975591,-0.7289598753070832,0.012544336699620583,-0.00756262530122922
2001-10-02,1.0,1.0,1.0,-1.0,2.53,5.0,16.365,1562.0,98.04958,-19.0,-1.6,1.6,9.098,3.5,2.8,-0.14000000000000012,0.5,-1.0990000000000002,-74.0,-0.15080999999999278,-7.800000000000001,-4.1,-0.7999999999999998,-0.3609999999999989,-0.5,-0.20000000000000018,1278.358033623248,120.42572250424406,7.06815408085431,-1.7745188448124505,-0.06979542842687395,-0.006523764200805981
2001-11-06,1.0,1.0,1.0,-1.0,2.5,5.3,22.055,1540.0,98.10048,-13.2,1.1,1.3,9.086,2.5,1.0,-0.1299999999999999,0.7000000000000002,5.591999999999999,-130.0,-0.05449999999999022,5.800000000000001,2.7,-0.30000000000000004,-0.012000000000000455,-1.25,-1.6,1223.7012956399576,117.14680227691395,7.088443935926774,-1.6908674725128343,-0.03959562678192345,-0.014024624855713737
2001-12-11,1.0,1.0,0.0,-1.0,2.37,5.7,16.465,1568.0,98.53629,-13.2,1.1,1.3,9.086,2.0,1.8,-0.2799999999999998,0.7999999999999998,0.11700000000000088,1.0,0.4451599999999871,5.800000000000001,2.7,-0.30000000000000004,-0.012000000000000455,-1.75,-0.9000000000000001,1109.264649536226,112.74267306702451,6.816971777269261,-0.08740410678734001,0.03008310721201127,-0.01810817925922926
2002-01-30,1.0,1.0,0.0,-1.0,2.24,5.7,16.523,1698.0,98.84505,9.0,3.4,1.3,9.05,1.75,1.9,-0.2599999999999998,0.40000000000000036,-5.532,158.0,0.744569999999996,22.2,2.3,0.0,-0.03599999999999959,-0.75,0.8999999999999999,1078.1871865092844,113.92119772392407,5.603546910755148,0.7950552552514192,0.03263523082262314,-0.009284947651930909
2002-03-19,1.0,1.0,0.0,0.0,2.22,5.7,17.107,1642.0,99.35823,9.0,3.4,1.3,9.05,1.75,2.7,-0.25,0.20000000000000018,-0.9239999999999995,40.0,1.0884400000000056,22.2,2.3,0.0,-0.03599999999999959,-0.25,2.3000000000000003,1151.3270412837887,115.8712869558327,4.926201372997712,-0.30824753218279816,0.030387110951647835,-0.002187076000891032
2002-05-07,1.0,1.0,0.0,0.0,2.17,5.9,17.668,1592.0,99.45026,12.4,2.5,1.4,9.15,1.75,2.8,-0.07000000000000028,0.20000000000000018,1.1449999999999996,-106.0,0.6052099999999996,3.4000000000000004,-0.8999999999999999,0.09999999999999987,0.09999999999999964,0.0,0.8999999999999999,1132.985089432566,118.78447380385991,4.75,-0.1172830980546985,-0.014570710005344678,0.0
2002-06-26,1.0,1.0,0.0,0.0,2.01,5.8,16.953,1717.0,99.19807,12.4,2.5,1.4,9.15,1.75,2.7,-0.2200000000000002,0.09999999999999964,-0.3509999999999991,-112.0,0.060230000000004225,3.4000000000000004,-0.8999999999999999,0.09999999999999987,0.09999999999999964,0.0,0.6000000000000001,1167.797914478526,120.00231647389613,4.75,-1.1809488980907858,-0.08150816235859314,0.0
2002-08-13,1.0,1.0,0.0,0.0,2.0,5.7,18.449,1633.0,98.61288,1.3,1.6,1.9,9.199,1.75,2.6,-0.16999999999999993,-0.20000000000000018,0.7810000000000024,41.0,-0.837379999999996,-11.1,-0.8999999999999999,0.5,0.04899999999999949,0.0,-0.19999999999999973,1148.2400567817833,116.86312879945011,4.75,-2.4672653636096915,-0.11259691078456564,0.0
2002-09-24,1.0,1.0,0.0,0.0,2.07,5.7,16.665,1804.0,98.33202,1.3,1.6,1.9,9.199,1.75,2.5,-0.040000000000000036,-0.09999999999999964,0.46799999999999997,40.0,-1.0619899999999944,-11.1,-0.8999999999999999,0.5,0.04899999999999949,0.0,-0.20000000000000018,1028.3321907701063,109.81719428905542,4.75,-1.5027835949385426,-0.03569789915906975,0.0
2002-11-06,1.0,1.0,0.0,0.0,2.08,5.7,16.259,1648.0,98.11066,-5.8,0.5,2.3,9.132,1.75,2.5,0.050000000000000266,-0.09999999999999964,-1.8879999999999981,-7.0,-0.8045699999999982,-7.1,-1.1,0.3999999999999999,-0.06700000000000017,0.0,-0.10000000000000009,907.3197460043622,105.96136687371131,4.75,-0.4776961080421721,0.019544195698657577,0.0
2002-12-10,1.0,1.0,0.0,-1.0,2.1,6.0,17.866,1788.0,97.86587,-5.8,0.5,2.3,9.132,1.25,2.5,0.10000000000000009,0.2999999999999998,-0.583000000000002,155.0,-0.7470100000000031,-7.1,-1.1,0.3999999999999999,-0.06700000000000017,-0.5,-0.10000000000000009,888.3349050049014,107.75861606437863,4.897749809305874,0.007216480655515439,-0.014617639225170084,-0.004633361009295074
2003-01-29,1.0,1.0,0.0,0.0,2.08,5.8,16.708,1853.0,97.79422,-1.2,2.1,2.0,9.048,1.25,2.5,0.010000000000000231,0.09999999999999964,0.04299999999999926,49.0,-0.5378000000000043,-2.5,0.5,0.10000000000000009,-0.1509999999999998,-0.5,0.0,856.015685830309,108.61816160084182,4.7471014492753625,0.6361267476713276,-0.06369513111134206,-0.005848403232012315
2003-03-18,1.0,1.0,0.0,0.0,1.99,5.9,16.467,1726.0,97.79614,-1.2,2.1,2.0,9.048,1.25,3.1,-0.07000000000000006,0.0,-0.053000000000000824,-27.0,-0.1680900000000065,4.6,1.6,-0.2999999999999998,-0.08399999999999963,0.0,0.7000000000000002,935.1168917099453,106.16807296718012,4.25,-0.9685507429140735,-0.07444965761701156,0.0
2003-05-06,1.0,1.0,0.0,0.0,1.84,6.0,16.751,1643.0,97.92918,0.7,3.6,1.4,8.932,1.25,2.4,-0.24,0.20000000000000018,0.043000000000002814,-210.0,0.13496000000000663,1.9,1.5,-0.6000000000000001,-0.11599999999999966,0.0,-0.10000000000000009,868.2731775675176,100.60564416787899,4.25,-0.027494499580589016,-0.011385405667871364,0.0
2003-06-25,1.0,1.0,0.0,0.0,1.74,6.3,17.013,1867.0,98.44179,0.7,3.6,1.4,8.932,1.25,2.1,-0.2699999999999998,0.39999999999999947,0.8990000000000009,238.0,0.6815699999999936,1.9,1.5,-0.6000000000000001,-0.11599999999999966,0.0,-0.6000000000000001,816.6665884336563,101.79058087637732,4.25,1.5316625878176513,-0.08068097852438584,0.0
2003-08-12,1.0,1.0,0.0,-1.0,1.8,6.1,18.262,1833.0,99.15644,11.4,6.8,2.3,8.941,1.0,2.5,-0.040000000000000036,0.09999999999999964,1.5109999999999992,190.0,1.2272600000000011,10.700000000000001,3.1999999999999997,0.8999999999999999,0.009000000000000341,-0.25,0.10000000000000009,905.1557621191331,96.39385135863047,4.331807780320366,0.9826615642770786,-0.01918474675837456,-0.002961665417873272
2003-09-16,1.0,1.0,0.0,0.0,1.75,6.1,17.286,1939.0,99.55997,11.4,6.8,2.3,8.941,1.0,2.8,-0.07000000000000006,0.0,0.8160000000000025,188.0,1.4065400000000068,10.700000000000001,3.1999999999999997,0.8999999999999999,0.009000000000000341,-0.25,0.7999999999999998,960.6707877920749,92.44208040331993,4.257055682684973,0.4469073707202197,0.05218800050163012,-0.002997104149369192
2003-10-28,1.0,1.0,0.0,0.0,1.73,6.0,16.489,1967.0,99.9688,19.2,4.7,2.5,9.048,1.0,2.6,-0.010000000000000009,-0.2999999999999998,-0.5240000000000009,100.0,1.5270100000000042,18.5,1.1,1.1,0.11599999999999966,0.0,0.5,976.9559797506674,97.10243765964115,4.0,0.5178354938434697,-0.028535605482148247,0.0
2003-12-09,1.0,1.0,0.0,0.0,1.74,5.7,17.357,2057.0,100.6686,19.2,4.7,2.5,9.048,1.0,2.6,-0.06000000000000005,-0.39999999999999947,-0.9050000000000011,224.0,1.5121599999999944,7.799999999999999,-2.0999999999999996,0.20000000000000018,0.10699999999999932,0.0,0.10000000000000009,995.1090891264124,98.09501797627348,4.0,0.5821352963951534,-0.0721769972402385,0.0
2004-01-28,1.0,1.0,0.0,0.0,1.81,5.7,16.695,1911.0,100.9089,9.4,2.3,2.9,9.042,1.0,2.7,0.06000000000000005,-0.39999999999999947,-0.5910000000000011,-28.0,1.3489299999999957,-2.0,-4.5,0.6000000000000001,0.10099999999999909,0.0,-0.09999999999999964,1013.2257495079942,93.83826414293047,4.0,0.9601947443827242,-0.06783917630366479,0.0
2004-03-16,1.0,1.0,0.0,0.0,1.88,5.8,17.247,1998.0,101.1195,9.4,2.3,2.9,9.042,1.0,2.9,0.1399999999999999,0.0,-0.31599999999999895,-85.0,0.769999999999996,-9.799999999999999,-2.4000000000000004,0.3999999999999999,-0.006000000000000227,0.0,0.19999999999999973,1050.1812045239203,89.54626341702645,4.0,1.0769527813906479,-0.03292254735327455,0.0
2004-05-04,1.0,1.0,0.0,0.0,2.11,5.6,16.898,2003.0,101.1215,8.6,3.1,3.3,9.065,1.0,3.2,0.2999999999999998,-0.10000000000000053,0.2029999999999994,92.0,0.2125999999999948,-0.8000000000000007,0.8000000000000003,0.3999999999999999,0.022999999999999687,0.0,0.5,1137.12521278038,85.4758144503782,4.0,-0.05302820252618039,0.039856715721936394,0.0
2004-06-30,1.0,1.0,0.0,0.0,2.33,5.6,16.173,1828.0,101.0013,8.6,3.1,3.3,9.065,1.0,3.3,0.4500000000000002,-0.20000000000000018,-1.0740000000000016,-170.0,-0.11820000000000164,-0.8000000000000007,0.8000000000000003,0.3999999999999999,0.022999999999999687,0.0,0.3999999999999999,1128.7506015990002,88.74508623229376,4.0,-0.10834787006895372,0.013508798959190955,0.0
2004-08-10,1.0,1.0,0.0,1.0,2.2,5.4,17.157,2024.0,100.7758,1.3,3.8,2.6,9.098,1.25,2.8,0.0900000000000003,-0.1999999999999993,0.25900000000000034,21.0,-0.3456999999999937,-7.3,0.6999999999999997,-0.6999999999999997,0.03300000000000125,0.25,-0.40000000000000036,1124.6030332098292,90.81511542395178,3.919450800915332,-0.13565217420968473,-0.023265510170203996,0.0027065065511026522
2004-09-21,1.0,1.0,0.0,1.0,2.19,5.4,17.875,1905.0,100.6715,1.3,3.8,2.6,9.098,1.5,2.8,-0.020000000000000018,-0.1999999999999993,-0.31099999999999994,-76.0,-0.40740000000000975,-7.3,0.6999999999999997,-0.6999999999999997,0.03300000000000125,0.5,-0.5,1127.3482168236915,88.96808060355808,3.9160945842868036,-0.3033296314822821,-0.0024283787587204547,0.0057157611226990165
2004-11-10,1.0,1.0,0.0,1.0,2.25,5.4,17.362,1782.0,100.5721,9.8,4.1,3.1,9.138,1.75,2.8,-0.009999999999999787,-0.09999999999999964,0.05299999999999727,-220.0,-0.32269999999999754,8.5,0.2999999999999998,0.5,0.03999999999999915,0.5,-0.20000000000000018,1089.1831472017127,89.45496729684186,4.209687261632341,0.3109736383102498,-0.0235687442805111,0.0056428585893359825
2004-12-14,1.0,1.0,0.0,1.0,2.27,5.4,18.102,2042.0,100.5588,9.8,4.1,3.1,9.138,2.0,3.0,0.06999999999999984,0.0,0.9450000000000003,18.0,-0.21699999999999875,8.5,0.2999999999999998,0.5,0.03999999999999915,0.5,0.20000000000000018,1086.5079257060152,90.557722211266,4.430701754385965,0.8146882497111115,-0.07302597783484344,0.005263157894736844
2005-02-02,1.0,1.0,0.0,1.0,2.37,5.3,16.889,2144.0,100.5247,7.7,4.5,3.2,9.321,2.25,2.9,0.16000000000000014,-0.20000000000000018,-0.625,72.0,-0.07600000000000762,-2.1000000000000005,0.40000000000000036,0.10000000000000009,0.18299999999999983,0.5,-0.20000000000000018,1123.7318937975247,86.3494138844226,4.674980930587338,0.7861099404771702,-0.04791696603734508,0.0059466191450152925
2005-03-22,1.0,1.0,0.0,1.0,2.39,5.2,17.413,1864.0,100.3844,7.7,4.5,3.2,9.321,2.5,3.2,0.14000000000000012,-0.20000000000000018,0.05100000000000193,82.0,-0.18770000000000664,-2.1000000000000005,0.40000000000000036,0.10000000000000009,0.18299999999999983,0.5,0.40000000000000036,1184.6996723562047,81.89497678336254,4.992486651411136,0.17873421789883767,0.013436215129682426,0.005217593811384948
2005-05-03,1.0,1.0,0.0,1.0,2.29,5.2,17.756,2061.0,100.3262,9.2,2.0,2.9,9.445,2.75,3.3,-0.08000000000000007,-0.09999999999999964,0.8670000000000009,-83.0,-0.19849999999999568,1.4999999999999991,-2.5,-0.30000000000000027,0.12400000000000055,0.5,0.3999999999999999,1198.483677830467,82.97618764241537,5.203394355453852,-0.213856440190496,0.008083307615368105,0.005404912820720522
2005-06-30,1.0,1.0,0.0,1.0,2.18,5.0,18.482,2068.0,100.3446,9.2,2.0,2.9,9.445,3.0,3.2,-0.20999999999999996,-0.20000000000000018,1.068999999999999,204.0,-0.03979999999999961,1.4999999999999991,-2.5,-0.30000000000000027,0.12400000000000055,0.5,0.0,1180.4679130129375,81.75415042670605,5.52025171624714,0.059349154149464164,0.05784921947973729,0.005230756768797719
2005-08-09,1.0,1.0,0.0,1.0,2.29,4.9,17.418,2095.0,100.4646,-0.1,3.2,3.7,9.557,3.25,3.1,0.0,-0.2999999999999998,-0.33800000000000097,34.0,0.1384000000000043,-9.299999999999999,1.2000000000000002,0.8000000000000003,0.1120000000000001,0.5,-0.19999999999999973,1150.9483813904878,83.66536193777823,5.749275362318841,0.7367604597257805,0.06338591890900362,0.004825742694558638
2005-09-20,1.0,1.0,0.0,1.0,2.39,5.0,16.927,2151.0,100.5708,-0.1,3.2,3.7,9.557,3.5,4.3,0.14000000000000012,-0.09999999999999964,-0.4870000000000019,126.0,0.2571000000000083,-9.299999999999999,1.2000000000000002,0.8000000000000003,0.1120000000000001,0.5,1.0999999999999996,1196.3298603351748,88.56315895389001,5.915713196033562,0.33374098092193877,-0.00463128557172561,0.005761325206050912
2005-11-01,1.0,1.0,0.0,1.0,2.45,5.0,15.336,2065.0,100.724,13.0,2.2,3.3,9.686,3.75,4.6,0.20000000000000018,0.0,-5.799000000000001,11.0,0.33020000000000493,13.1,-1.0,-0.40000000000000036,0.12899999999999956,0.5,1.5999999999999996,1232.217214763301,88.75622139704491,6.174446987032799,-0.2590392916849662,-0.00012563970915002582,0.005684372531945487
2005-12-13,1.0,1.0,0.0,1.0,2.44,4.9,17.174,1994.0,101.0851,13.0,2.2,3.3,9.686,4.0,3.1,0.1499999999999999,0.0,-0.24399999999999977,-101.0,0.6204999999999927,13.1,-1.0,-0.40000000000000036,0.12899999999999956,0.5,0.0,1207.9932111028677,86.86328797154896,6.424446987032799,0.23302496923633342,0.047276072763725134,0.005684372531945487
2006-01-31,1.0,1.0,0.0,1.0,2.39,4.7,18.081,2273.0,101.2209,17.2,5.5,2.9,9.852,4.25,3.0,-0.06000000000000005,-0.2999999999999998,2.744999999999999,208.0,0.49689999999999657,4.199999999999999,3.3,-0.3999999999999999,0.16600000000000037,0.5,-1.5999999999999996,1188.6556442854333,90.64386103533316,6.709153318077803,0.9287480962558667,-0.0037836058104410665,0.005613495068953648
2006-03-28,1.0,1.0,0.0,1.0,2.38,4.7,16.96,1969.0,101.3353,17.2,5.5,2.9,9.852,4.5,3.0,-0.08000000000000007,-0.2999999999999998,0.43599999999999994,-178.0,0.426400000000001,4.199999999999999,3.3,-0.3999999999999999,0.16600000000000037,0.5,-0.2999999999999998,1258.279680106878,90.71065239808107,7.05045766590389,0.29376286285543163,-0.009772458345597835,0.004812579737145869
2006-05-10,1.0,1.0,0.0,1.0,2.61,4.6,16.729,1942.0,101.2415,7.6,1.0,3.5,9.957,4.75,4.0,0.21999999999999975,-0.10000000000000053,-1.3520000000000003,-331.0,0.020600000000001728,-9.6,-4.5,0.6000000000000001,0.10500000000000043,0.5,1.0,1271.0095240728988,90.1707870914043,7.254271548436308,0.3191002036856914,-0.013414020468418547,0.004892570016808086
