,fed_party,potus_party,recess,mom,pce,ue,cars,house,cli,loan,exports,rgdp,gdpg,veloc,ffr,d_pce,d_ue,d_cars,d_house,d_cli,d_loan,d_exports,d_rgdp,d_gdpg,d_veloc,d_ffr,b0_spx,b0_usd,b1_spx,b1_usd
1993-07-08,1.0,0.0,0.0,0.0,2.5,6.9,14.451,1254.0,99.52399,6.0,-1.1,1.9,2.4,6.289,3.0,-0.06999999999999984,-0.1999999999999993,-0.06799999999999962,-6.0,-0.20633000000000834,0.0,-6.0,-0.3999999999999999,0.0,-0.11699999999999999,0.0,445.17436990375006,89.14739823496578,0.05207781296014295,0.07245545086899938
1993-08-18,1.0,0.0,0.0,0.0,2.49,6.8,13.584,1300.0,99.53692,6.0,-1.1,1.9,2.4,6.289,3.0,-0.04999999999999982,-0.20000000000000018,-0.9060000000000006,20.0,-0.06019000000000574,0.0,-6.0,-0.3999999999999999,0.0,-0.11699999999999999,0.0,445.6099576026025,93.3893846817817,0.07090536094793022,0.029896581013446586
1993-09-22,1.0,0.0,0.0,0.0,2.53,6.7,13.99,1343.0,99.64192,6.0,-1.1,1.9,2.4,6.289,3.0,0.029999999999999805,-0.20000000000000018,-0.4610000000000003,89.0,0.1179300000000012,0.0,0.0,0.0,0.0,0.0,0.0,446.82969209874403,95.67986260475084,0.2794849970111488,-0.07724391303070516
1993-11-17,1.0,0.0,0.0,0.0,2.43,6.6,14.882,1376.0,100.0666,6.0,13.5,5.6,2.2,6.25,3.0,-0.09999999999999964,-0.10000000000000053,0.8919999999999995,33.0,0.42467999999999506,0.0,14.6,3.6999999999999997,-0.19999999999999973,-0.0389999999999997,0.0,458.82266638581115,91.407853154336,0.12101123301496497,0.06669989239692387
1993-12-22,1.0,0.0,0.0,0.0,2.4,6.5,15.004,1533.0,100.3299,6.0,13.5,5.6,2.2,6.25,3.0,-0.0900000000000003,-0.2999999999999998,0.09299999999999997,141.0,0.5009799999999984,0.0,0.0,0.0,0.0,0.0,0.0,463.64990320823,94.75295613546986,0.007624744466778931,0.020114484888877095
1994-02-04,1.0,0.0,0.0,0.0,2.35,6.6,15.52,1337.0,100.7775,6.0,4.0,3.9,1.9,6.264,3.0,-0.04999999999999982,0.09999999999999964,0.516,-196.0,0.44760000000000844,0.0,-9.5,-1.6999999999999997,-0.30000000000000027,0.014000000000000234,0.0,462.49562473196704,95.38059695728933,0.2613856623262863,0.02009276368624367
1994-03-22,1.0,0.0,0.0,1.0,2.41,6.5,15.301,1564.0,100.9285,6.0,4.0,3.9,1.9,6.264,3.25,0.050000000000000266,-0.09999999999999964,-0.0779999999999994,292.0,0.352099999999993,0.0,0.0,0.0,0.0,0.0,0.25,475.83672210320805,96.6897208795847,-0.18505834532568732,-0.04410917512328077
1994-05-17,1.0,0.0,0.0,1.0,2.27,6.1,14.577,1526.0,101.0682,6.75,14.2,5.5,1.9,6.339,3.5,-0.14000000000000012,-0.40000000000000036,-0.7240000000000002,-38.0,0.13970000000000482,0.75,10.2,1.6,0.0,0.07500000000000018,0.25,460.27702241568113,94.68591181468682,-0.30957136819951053,-0.030432025461179617
1994-07-06,1.0,0.0,0.0,1.0,2.35,6.1,14.875,1439.0,101.0295,7.25,15.8,2.4,2.3,6.369,4.25,0.08000000000000007,0.0,0.29800000000000004,-87.0,-0.03870000000000573,0.5,1.6000000000000014,-3.1,0.3999999999999999,0.02999999999999936,0.75,451.93423308330813,93.77357945253324,0.022873528577610856,-0.06199140112800315
1994-08-16,1.0,0.0,0.0,0.0,2.34,6.0,15.359,1450.0,100.9774,7.25,15.8,2.4,2.3,6.369,4.25,0.0,-0.09999999999999964,0.25,41.0,-0.08740000000000236,0.0,1.6000000000000014,-3.1,0.3999999999999999,0.02999999999999936,0.0,447.5208642835365,89.89391225914163,0.1918238262078003,-0.012347304610148333
1994-09-27,1.0,0.0,0.0,1.0,2.32,5.9,15.274,1474.0,100.9099,7.75,15.8,2.4,2.3,6.369,4.75,-0.03000000000000025,-0.1999999999999993,0.39899999999999913,35.0,-0.11960000000000548,0.5,0.0,0.0,0.0,0.0,0.5,459.90379509290085,89.88368313913213,0.1863911178287048,-0.040339548509885546
1994-11-15,1.0,0.0,0.0,0.0,2.28,5.6,15.89,1511.0,100.683,7.75,9.6,4.7,2.2,6.479,4.75,-0.040000000000000036,-0.3000000000000007,0.6160000000000014,37.0,-0.22689999999998633,0.0,-6.200000000000001,2.3000000000000003,-0.09999999999999964,0.11000000000000032,0.0,463.4047802669653,87.92033298286299,0.03341989655745265,-0.034050858841754
1994-12-20,1.0,0.0,0.0,1.0,2.25,5.5,15.584,1455.0,100.4894,8.5,9.6,4.7,2.2,6.479,5.5,-0.009999999999999787,-0.2999999999999998,-0.3100000000000005,5.0,-0.3301000000000016,0.75,0.0,0.0,0.0,0.0,0.75,469.01650672604273,85.25902120056111,-0.3320962773177439,0.08677325659334463
1995-02-01,1.0,0.0,0.0,0.0,2.35,5.6,14.801,1407.0,100.233,8.5,7.9,1.4,2.2,6.55,5.5,0.10000000000000009,0.09999999999999964,-0.7829999999999995,-48.0,-0.2563999999999993,0.0,-1.6999999999999993,-3.3000000000000003,0.0,0.07099999999999973,0.0,450.3554114492392,90.134031280868,0.3319576915849778,-0.042967176208989794
1995-03-28,1.0,0.0,0.0,1.0,2.25,5.4,15.256,1249.0,99.5694,9.0,7.9,1.4,2.2,6.55,6.0,-0.10000000000000009,-0.1999999999999993,0.45500000000000007,-158.0,-0.6636000000000024,0.5,0.0,0.0,0.0,0.0,0.5,471.92113876126854,88.64739997720682,0.4375151468114734,-0.09949374694453321
1995-05-23,1.0,0.0,0.0,0.0,2.27,5.6,14.806,1314.0,98.99206,9.0,5.7,1.2,1.9,6.614,6.0,0.020000000000000018,0.1999999999999993,-0.45000000000000107,65.0,-0.5773400000000066,0.0,-2.2,-0.19999999999999996,-0.30000000000000027,0.06400000000000006,0.0,498.17390481792415,81.95943251335012,0.4653591731567468,0.010064450277768146
1995-07-06,1.0,0.0,0.0,0.0,2.16,5.7,14.7,1461.0,98.72388,9.0,18.5,3.5,2.0,6.714,6.0,-0.10999999999999988,0.10000000000000053,-0.10599999999999987,147.0,-0.268180000000001,0.0,12.8,2.3,0.10000000000000009,0.10000000000000053,0.0,518.5687840511599,83.16454684128857,0.49131816379851595,-0.026990272026963327
1995-08-22,1.0,0.0,0.0,-1.0,2.21,5.7,15.368,1416.0,98.66234,8.75,18.5,3.5,2.0,6.714,5.75,0.020000000000000018,0.10000000000000053,-0.0389999999999997,135.0,-0.15988000000000113,-0.25,12.8,2.3,0.10000000000000009,0.10000000000000053,-0.25,548.8888574851438,80.76208310164523,0.2306150460354655,0.05492941052370124
1995-09-26,1.0,0.0,0.0,0.0,2.23,5.6,15.338,1369.0,98.60894,8.75,18.5,3.5,2.0,6.714,5.75,0.06999999999999984,-0.10000000000000053,0.6379999999999999,-92.0,-0.11493999999999005,0.0,0.0,0.0,0.0,0.0,0.0,552.8592524593382,82.49526334275988,0.45117216678973326,0.07741480934901945
1995-11-15,1.0,0.0,0.0,0.0,2.27,5.6,15.38,1452.0,98.54256,8.75,5.8,2.7,1.9,6.86,5.75,0.040000000000000036,0.0,0.04200000000000159,83.0,-0.06638000000000943,0.0,-12.7,-0.7999999999999998,-0.10000000000000009,0.1459999999999999,0.0,580.8649802254388,85.2537211263655,0.13096099121437804,-0.032126130911180835
1995-12-19,1.0,0.0,0.0,0.0,2.31,5.6,16.262,1431.0,98.5592,8.75,5.8,2.7,1.9,6.86,5.75,-0.009999999999999787,0.09999999999999964,1.4009999999999998,62.0,-0.0048799999999999955,0.0,0.0,0.0,0.0,0.0,0.0,578.3228359848349,83.2874871843046,0.6929716229822955,0.032158638421491324
1996-01-31,1.0,0.0,0.0,-1.0,2.25,5.6,14.812,1467.0,98.62561,8.5,4.9,3.0,1.9,7.016,5.5,-0.06000000000000005,0.0,-1.450000000000001,36.0,0.06640999999999053,-0.25,-0.8999999999999995,0.2999999999999998,0.0,0.1559999999999997,-0.25,614.1192312864796,84.39292333211068,-0.020047328842973007,0.03567491167668644
1996-03-26,1.0,0.0,0.0,-1.0,2.26,5.5,16.044,1424.0,98.91733,8.25,4.9,3.0,1.9,7.016,5.25,0.009999999999999787,-0.09999999999999964,1.232000000000001,-43.0,0.2917200000000122,-0.25,0.0,0.0,0.0,0.0,-0.25,638.995941664334,86.94871134991516,0.19883255635334895,-0.015622959639580864
1996-05-21,1.0,0.0,0.0,0.0,2.25,5.6,15.993,1504.0,99.26136,8.25,6.7,6.8,1.7,7.18,5.25,-0.009999999999999787,0.09999999999999964,-0.051000000000000156,80.0,0.3440299999999894,0.0,1.7999999999999998,3.8,-0.19999999999999996,0.1639999999999997,0.0,644.9559408219783,86.40684723959012,0.15946524012935456,0.03373962280136733
1996-07-03,1.0,0.0,0.0,0.0,2.32,5.5,15.074,1472.0,99.49156,8.25,3.3,3.6,1.3,7.369,5.25,0.06999999999999984,-0.09999999999999964,-0.9190000000000005,-32.0,0.23020000000001062,0.0,-3.4000000000000004,-3.1999999999999997,-0.3999999999999999,0.18900000000000006,0.0,656.6133406913242,88.18662109722997,0.31099403756368943,-0.001902426282667511
1996-08-20,1.0,0.0,0.0,0.0,2.31,5.1,15.486,1557.0,99.56683,8.25,3.3,3.6,1.3,7.369,5.25,0.020000000000000018,-0.20000000000000018,0.23000000000000043,90.0,0.1701399999999893,0.0,-3.4000000000000004,-3.1999999999999997,-0.3999999999999999,0.18900000000000006,0.0,658.9114538013644,88.21580389501578,-0.1538740960225931,-0.037993341159466495
1996-09-24,1.0,0.0,0.0,0.0,2.36,5.2,15.534,1475.0,99.63841,8.25,3.3,3.6,1.3,7.369,5.25,0.040000000000000036,-0.2999999999999998,0.46000000000000085,3.0,0.14684999999998638,0.0,0.0,0.0,0.0,0.0,0.0,645.6656102854539,85.99369398865741,0.5540133016115588,0.023428450278341215
1996-11-13,1.0,0.0,0.0,0.0,2.39,5.4,15.712,1489.0,99.79406,8.25,27.4,4.2,2.2,7.623,5.25,0.03000000000000025,0.20000000000000018,0.17799999999999905,14.0,0.1556500000000085,0.0,24.099999999999998,0.6000000000000001,0.9000000000000001,0.25400000000000045,0.0,679.6206194818016,88.00113130111404,0.687284143264318,-0.011580743800696599
1996-12-17,1.0,0.0,0.0,0.0,2.38,5.4,15.183,1370.0,99.88283,8.25,27.4,4.2,2.2,7.623,5.25,0.040000000000000036,0.20000000000000018,-0.125,-22.0,0.17146999999999935,0.0,0.0,0.0,0.0,0.0,0.0,703.6639711736586,87.13818413583718,0.8722891692620133,0.013564355440812552
1997-02-05,1.0,0.0,0.0,0.0,2.36,5.2,15.271,1486.0,100.1147,8.25,7.8,2.6,2.4,7.761,5.25,-0.020000000000000018,-0.20000000000000018,0.08800000000000097,116.0,0.2318700000000007,0.0,-19.599999999999998,-1.6,0.19999999999999973,0.1379999999999999,0.0,730.2784314182442,87.39156886099042,0.8819400345086742,0.08644400634001422
1997-03-25,1.0,0.0,0.0,0.0,2.31,5.2,15.816,1457.0,100.2525,8.25,7.8,2.6,2.4,7.761,5.25,-0.040000000000000036,-0.09999999999999964,0.13400000000000034,102.0,0.2655900000000031,0.0,0.0,0.0,0.0,0.0,0.0,784.5720647370342,92.82823009322401,0.2966983593731332,0.05858543315314741
1997-05-20,1.0,0.0,0.0,1.0,2.22,4.9,15.088,1442.0,100.5384,8.5,17.0,6.8,0.8,8.002,5.5,-0.08999999999999986,-0.2999999999999998,-0.7280000000000015,-15.0,0.28589999999999804,0.25,9.2,4.199999999999999,-1.5999999999999999,0.24100000000000055,0.25,749.4288520178526,95.59826275756588,1.1847057041163127,0.007889419950064895
1997-07-02,1.0,0.0,0.0,0.0,2.22,5.0,14.524,1494.0,100.6752,8.5,17.0,6.8,0.8,8.002,5.5,0.0,0.09999999999999964,-0.5640000000000001,52.0,0.13680000000000803,0.0,0.0,0.0,0.0,0.0,0.0,812.7873060275239,95.29205506619049,1.4567072699665269,-0.003143092867432247
1997-08-19,1.0,0.0,0.0,0.0,2.06,4.8,16.148,1390.0,100.8811,8.5,9.6,5.1,1.8,8.102,5.5,-0.16000000000000014,-0.20000000000000018,1.6240000000000006,-104.0,0.20589999999999975,0.0,-7.4,-1.7000000000000002,1.0,0.09999999999999964,0.0,895.7672947940374,94.4326453110785,0.8251255367231354,0.11146400073947144
1997-09-30,1.0,0.0,0.0,0.0,2.05,4.9,15.096,1546.0,100.9387,8.5,9.6,5.1,1.8,8.102,5.5,-0.08000000000000007,0.0,-0.47199999999999953,109.0,0.1436999999999955,0.0,0.0,0.0,0.0,0.0,0.0,927.8117380555374,100.68983558231831,0.08519511324890541,-0.05638425909916667
1997-11-12,1.0,0.0,0.0,0.0,1.8,4.6,15.825,1510.0,100.9668,8.5,-0.6,3.5,1.3,8.196,5.5,-0.24999999999999978,-0.3000000000000007,0.7289999999999992,-36.0,0.028100000000009118,0.0,-10.2,-1.5999999999999996,-0.5,0.09399999999999942,0.0,954.8330200558737,98.09026888731297,-0.32726630194611306,-0.03828594149171745
1997-12-16,1.0,0.0,0.0,0.0,1.73,4.7,16.474,1566.0,100.9307,8.5,-0.6,3.5,1.3,8.196,5.5,-0.16999999999999993,0.0,1.043000000000001,46.0,-0.03829999999999245,0.0,0.0,0.0,0.0,0.0,0.0,926.0327492321819,95.96987921211003,0.6745339671378119,0.03650127136716572
1998-02-04,1.0,0.0,0.0,0.0,1.61,4.6,15.232,1584.0,100.8111,8.5,1.9,4.1,0.6,8.238,5.5,-0.11999999999999988,-0.10000000000000053,-1.2420000000000009,18.0,-0.11960000000000548,0.0,2.5,0.5999999999999996,-0.7000000000000001,0.041999999999999815,0.0,956.7292977949252,98.58927927975526,0.1413064594300714,0.03541427085050109
1998-03-31,1.0,0.0,0.0,0.0,1.65,4.7,15.405,1567.0,100.709,8.5,1.9,4.1,0.6,8.238,5.5,-0.010000000000000009,0.10000000000000053,0.6159999999999997,42.0,-0.16989999999999839,0.0,0.0,0.0,0.0,0.0,0.0,988.2745301282231,99.89350959056732,1.9581402936001324,0.007508163259502415
1998-05-19,1.0,0.0,0.0,0.0,1.71,4.4,17.057,1536.0,100.395,8.5,-4.3,3.8,0.9,8.326,5.5,0.06000000000000005,-0.2999999999999998,1.6519999999999992,-31.0,-0.31400000000000716,0.0,-6.199999999999999,-0.2999999999999998,0.30000000000000004,0.08800000000000097,0.0,1104.4134058271518,101.01394961003678,0.17665869012833416,-0.033455943301211016
1998-07-01,1.0,0.0,0.0,0.0,1.64,4.5,16.771,1641.0,100.1963,8.5,-4.3,3.8,0.9,8.326,5.5,-0.07000000000000006,0.09999999999999964,-0.2859999999999978,105.0,-0.19870000000000232,0.0,0.0,0.0,0.0,0.0,0.0,1107.2074308385202,98.86848111960956,0.03870819141580133,0.04328313088244193
1998-08-18,1.0,0.0,0.0,0.0,1.75,4.5,14.796,1614.0,99.84415,8.5,-1.8,5.1,1.7,8.469,5.5,0.1100000000000001,0.0,-1.9750000000000014,-27.0,-0.35214999999999463,0.0,2.5,1.2999999999999998,0.7999999999999999,0.1429999999999989,0.0,1156.0339957629865,101.06335066081397,-0.8838417246722177,0.007779064851523771
1998-09-29,1.0,0.0,0.0,0.0,1.7,4.6,16.313,1582.0,99.74725,8.5,-1.8,5.1,1.7,8.469,5.5,0.010000000000000009,0.09999999999999964,1.6449999999999996,-116.0,-0.2573500000000024,0.0,0.0,0.0,0.0,0.0,0.0,1101.1686683533442,103.0892013050541,-1.745073489031523,-0.11821588896210872
1998-11-17,1.0,0.0,0.0,-1.0,1.78,4.4,16.118,1660.0,99.85159,8.0,15.7,6.6,1.1,8.511,5.25,0.08000000000000007,-0.1999999999999993,-0.19500000000000028,78.0,0.10434000000000765,-0.5,17.5,1.5,-0.5999999999999999,0.041999999999999815,-0.25,988.5539056591147,95.42849713497179,2.310347961341365,-0.02919200569406979
1998-12-22,1.0,0.0,0.0,-1.0,1.81,4.4,17.409,1792.0,100.0193,7.75,15.7,6.6,1.1,8.511,4.75,0.040000000000000036,-0.09999999999999964,0.2779999999999987,77.0,0.2706699999999955,-0.25,0.0,0.0,0.0,0.0,-0.5,1087.9670544502987,94.47188977512099,1.906675893272003,0.010404863979578152
1999-02-03,1.0,0.0,0.0,0.0,1.8,4.4,17.097,1670.0,100.4372,7.75,-1.3,3.8,1.3,8.578,4.75,-0.010000000000000009,0.0,-0.3119999999999976,-122.0,0.41790000000000305,0.0,-17.0,-2.8,0.19999999999999996,0.06700000000000017,0.0,1172.1084715899078,94.01956350670946,1.7379894555725113,0.018110869343601253
1999-03-30,1.0,0.0,0.0,0.0,1.72,4.2,16.832,1710.0,100.6267,7.75,-1.3,3.8,1.3,8.578,4.75,-0.1200000000000001,-0.09999999999999964,0.23900000000000077,-38.0,0.40030000000000143,0.0,0.0,0.0,0.0,0.0,0.0,1237.2299911728996,95.92323987763822,0.8842489807120902,0.07433649769914603
1999-05-18,1.0,0.0,0.0,0.0,1.73,4.2,17.564,1611.0,100.935,7.75,5.1,3.4,1.5,8.647,4.75,0.010000000000000009,0.0,0.7319999999999993,-99.0,0.3083000000000027,0.0,6.3999999999999995,-0.3999999999999999,0.19999999999999996,0.06900000000000084,0.0,1291.526846473523,99.56132309263727,1.1626552027425154,0.022503177518784508
1999-06-30,1.0,0.0,0.0,0.0,1.76,4.3,17.346,1559.0,101.0431,7.75,5.1,3.4,1.5,8.647,4.75,-0.010000000000000009,0.0,0.4170000000000016,6.0,0.25039999999999907,0.0,0.0,0.0,0.0,0.0,0.0,1338.27153445102,100.39057874026706,-0.44434535774998307,0.04285609273091658
1999-08-24,1.0,0.0,0.0,1.0,1.75,4.2,17.641,1648.0,101.177,8.0,12.6,5.4,1.4,8.82,5.0,-0.010000000000000009,-0.09999999999999964,0.29499999999999815,89.0,0.13390000000001123,0.25,7.5,2.0000000000000004,-0.10000000000000009,0.17300000000000004,0.25,1386.744383497575,104.1623833707148,-1.1434251943519462,-0.08237458909818474
1999-10-05,1.0,0.0,0.0,1.0,1.81,4.1,17.684,1608.0,101.2778,8.25,8.8,6.7,2.2,8.902,5.25,0.06000000000000005,-0.10000000000000053,0.043000000000002814,-40.0,0.10079999999999245,0.25,-3.799999999999999,1.2999999999999998,0.8000000000000003,0.08199999999999896,0.25,1338.066018443451,100.5232107900591,-0.49628832857390964,-0.017329204502973927
1999-11-16,1.0,0.0,0.0,0.0,1.84,4.1,17.62,1648.0,101.3312,8.25,8.8,6.7,2.2,8.902,5.25,0.040000000000000036,-0.10000000000000053,-0.04199999999999804,13.0,0.1045999999999907,0.0,-3.799999999999999,1.2999999999999998,0.8000000000000003,0.08199999999999896,0.0,1277.8670610251663,98.81884199018407,1.3631509163608817,0.008728516830007079
1999-12-21,1.0,0.0,0.0,1.0,1.88,4.0,18.322,1708.0,101.3688,8.5,8.8,6.7,2.2,8.902,5.5,0.06999999999999984,-0.09999999999999964,0.6379999999999981,100.0,0.09099999999999397,0.25,0.0,0.0,0.0,0.0,0.25,1329.1714611181353,98.78339919269489,1.9748998209424489,0.06464183855672091
2000-02-02,1.0,0.0,0.0,0.0,2.0,4.0,18.635,1636.0,101.3642,8.5,5.9,1.5,2.7,8.989,5.5,0.1200000000000001,0.0,0.3130000000000024,-72.0,-0.004599999999996385,0.0,-2.9000000000000004,-5.2,0.5,0.08700000000000152,0.0,1435.0470039208546,101.29319186184576,-0.12945193609270808,0.0176940977324973
2000-03-21,1.0,0.0,0.0,1.0,2.24,4.0,18.343,1604.0,101.2057,8.75,5.9,1.5,2.7,8.989,5.75,0.2400000000000002,0.0,-0.2920000000000016,-32.0,-0.15850000000000364,0.25,0.0,0.0,0.0,0.0,0.25,1401.2933241082778,102.96055330370292,-0.24722587798628917,0.05300384970895783
2000-05-16,1.0,0.0,0.0,1.0,2.22,4.0,17.943,1575.0,100.9432,9.0,12.8,7.5,2.5,9.251,6.0,-0.020000000000000018,0.0,-0.3999999999999986,-29.0,-0.26249999999998863,0.25,6.9,6.0,-0.20000000000000018,0.2619999999999987,0.25,1507.9243493502133,103.83144723860944,-1.633752040627822,0.1198605288595383
2000-06-28,1.0,0.0,0.0,1.0,2.27,4.0,17.596,1559.0,100.7791,9.5,12.8,7.5,2.5,9.251,6.5,0.08999999999999986,0.20000000000000018,-0.34299999999999997,-67.0,-0.30929999999999325,0.5,0.0,0.0,0.0,0.0,0.5,1415.6557342043632,111.801535175928,0.7461445461753704,-0.09141926787965468
2000-08-22,1.0,0.0,0.0,0.0,2.32,4.1,17.531,1541.0,100.3819,9.5,9.9,0.4,2.4,9.37,6.5,0.04999999999999982,0.09999999999999964,-0.06500000000000128,-18.0,-0.397199999999998,0.0,-2.9000000000000004,-7.1,-0.10000000000000009,0.11899999999999977,0.0,1459.7539008900017,106.73302101593852,0.29477163931756173,0.07789193779006527
2000-10-03,1.0,0.0,0.0,0.0,2.42,3.9,17.514,1549.0,99.82796,9.5,-3.9,2.4,2.2,9.546,6.5,0.10000000000000009,-0.19999999999999973,-0.01699999999999946,8.0,-0.5539399999999972,0.0,-13.8,2.0,-0.19999999999999973,0.17600000000000016,0.0,1497.8450235278647,110.30036117887235,-0.6223792768008474,0.08053012815042487
2000-11-15,1.0,0.0,0.0,0.0,2.45,3.9,16.634,1551.0,99.48232,9.5,-3.9,2.4,2.2,9.546,6.5,0.06000000000000005,0.0,-2.0199999999999996,44.0,-0.6488800000000055,0.0,-13.8,2.0,-0.19999999999999973,0.17600000000000016,0.0,1444.0177206836026,114.4309671704235,-1.1735837835498995,0.03695026661628284
2000-12-19,1.0,0.0,0.0,0.0,2.5,3.9,16.222,1532.0,99.10956,9.5,-3.9,2.4,2.2,9.546,6.5,0.08000000000000007,0.0,-1.291999999999998,-17.0,-0.7184000000000026,0.0,0.0,0.0,0.0,0.0,0.0,1408.577823328872,117.70727340197953,-1.3570450258374727,-0.05859682486434224
2001-01-31,1.0,1.0,0.0,0.0,2.52,4.2,17.652,1600.0,98.76899,9.0,-4.9,-1.3,2.7,9.499,6.5,0.020000000000000018,0.30000000000000027,1.4299999999999997,68.0,-0.3405699999999996,-0.5,-1.0000000000000004,-3.7,0.5,-0.04699999999999882,0.0,1325.8354383934725,113.5910992273216,0.11169711634503458,-0.07649488923416498
2001-03-20,1.0,1.0,0.0,-1.0,2.5,4.3,17.248,1590.0,98.33782,8.5,-4.9,-1.3,2.7,9.499,5.5,-0.020000000000000018,0.09999999999999964,-0.4039999999999999,-10.0,-0.4311700000000087,-0.5,0.0,0.0,0.0,0.0,-1.0,1390.4577270325094,110.36985794651052,-3.439775679999435,0.04755847630947298
2001-05-15,1.0,1.0,1.0,-1.0,2.59,4.3,16.876,1605.0,98.22443,7.5,-11.2,2.5,2.4,9.459,5.0,0.08999999999999986,0.0,-0.3719999999999999,15.0,-0.11338999999999544,-1.0,-6.299999999999999,3.8,-0.30000000000000027,-0.040000000000000924,-0.5,1118.0740331936731,115.59034453845415,2.588315332695932,0.0003951019431260294
2001-06-27,1.0,1.0,1.0,-1.0,2.67,4.5,17.464,1636.0,98.20039,7.0,-11.2,2.5,2.4,9.459,4.0,0.08000000000000007,0.09999999999999964,0.5919999999999987,-13.0,-0.05150000000000432,-0.5,0.0,0.0,0.0,0.0,-1.0,1276.9833767936307,115.38294066132093,-0.6525099839163223,0.07450485271889484
2001-08-21,1.0,1.0,1.0,-1.0,2.65,4.9,16.348,1567.0,98.09113,6.75,-19.0,-1.6,1.6,9.098,3.75,-0.020000000000000018,0.40000000000000036,-1.1159999999999997,-69.0,-0.10925999999999192,-0.25,-7.800000000000001,-4.1,-0.7999999999999998,-0.3609999999999989,-0.25,1226.0259792499146,120.52708279552357,-0.7250107119056507,-0.10368076376399593
2001-10-02,1.0,1.0,1.0,-1.0,2.53,5.0,16.365,1562.0,98.04958,6.0,-19.0,-1.6,1.6,9.098,3.5,-0.1200000000000001,0.09999999999999964,0.01699999999999946,-5.0,-0.041550000000000864,-0.75,0.0,0.0,0.0,0.0,-0.25,1234.6775023179002,115.25301587881286,-3.8855874923926335,-0.04350900525482332
2001-11-06,1.0,1.0,1.0,-1.0,2.47,5.5,18.031,1602.0,98.26979,5.5,-13.2,1.1,1.3,9.086,2.5,-0.05999999999999961,0.5,1.6660000000000004,40.0,0.22020999999999447,-1.0,5.800000000000001,2.7,-0.30000000000000004,-0.012000000000000455,-1.0,1046.8131120062455,113.11254753988297,0.6361544100548767,0.027823268787567385
2001-12-11,1.0,1.0,0.0,-1.0,2.37,5.7,16.465,1568.0,98.53629,5.0,-13.2,1.1,1.3,9.086,2.0,-0.1299999999999999,0.40000000000000036,-5.59,28.0,0.4358099999999894,-0.5,0.0,0.0,0.0,0.0,-0.5,1072.2012238440102,114.28224029541016,1.516947322656249,0.04365852485268794
2002-01-30,1.0,1.0,0.0,-1.0,2.24,5.7,16.523,1698.0,98.84505,4.75,9.0,3.4,1.3,9.05,1.75,-0.22999999999999998,0.20000000000000018,-1.5079999999999991,96.0,0.5752600000000001,-0.25,22.2,2.3,0.0,-0.03599999999999959,-0.25,1148.808685958235,115.34130691778465,-0.14618694342004707,0.050402048317118954
2002-03-19,1.0,1.0,0.0,0.0,2.22,5.7,17.107,1642.0,99.35823,4.75,9.0,3.4,1.3,9.05,1.75,-0.020000000000000018,0.0,0.5839999999999996,-56.0,0.5131800000000055,0.0,0.0,0.0,0.0,0.0,0.0,1104.6827238448557,119.16108852032104,0.6299247150931679,-0.016839128363361152
2002-05-07,1.0,1.0,0.0,0.0,2.11,5.8,16.197,1764.0,99.39401,4.75,12.4,2.5,1.4,9.15,1.75,-0.11000000000000032,0.09999999999999964,-0.9100000000000001,122.0,0.03577999999998838,0.0,3.4000000000000004,-0.8999999999999999,0.09999999999999987,0.09999999999999964,0.0,1175.0639945588157,118.70212669997919,-1.6358810588572774,-0.05686304145933807
2002-06-26,1.0,1.0,0.0,0.0,2.01,5.8,16.953,1717.0,99.19807,4.75,12.4,2.5,1.4,9.15,1.75,-0.16000000000000014,-0.10000000000000053,-0.7149999999999999,125.0,-0.2521899999999988,0.0,0.0,0.0,0.0,0.0,0.0,1099.2249813015142,115.42313621395924,-1.459784645484769,-0.1051119684344963
2002-08-13,1.0,1.0,0.0,0.0,2.0,5.7,18.449,1633.0,98.61288,4.75,1.3,1.6,1.9,9.199,1.75,-0.009999999999999787,-0.09999999999999964,1.4960000000000022,-84.0,-0.5851899999999972,0.0,-11.1,-0.8999999999999999,0.5,0.04899999999999949,0.0,1018.4428848232109,108.3065308867908,-3.034526949132941,-0.04185415142342329
2002-09-24,1.0,1.0,0.0,0.0,2.07,5.7,16.665,1804.0,98.33202,4.75,1.3,1.6,1.9,9.199,1.75,0.040000000000000036,-0.09999999999999964,-1.4819999999999993,149.0,-0.583209999999994,0.0,0.0,0.0,0.0,0.0,0.0,897.1221102273125,106.99515894071652,0.009516200090215702,0.008407039488643776
2002-11-06,1.0,1.0,0.0,0.0,2.06,5.9,16.52,1753.0,97.96423,4.75,-5.8,0.5,2.3,9.132,1.75,-0.009999999999999787,0.20000000000000018,-0.14499999999999957,-51.0,-0.3677899999999994,0.0,-7.1,-1.1,0.3999999999999999,-0.06700000000000017,0.0,853.7239317489015,107.63186749734514,0.28183297656089384,-0.005334499366550449
2002-12-10,1.0,1.0,0.0,-1.0,2.1,6.0,17.866,1788.0,97.86587,4.25,-5.8,0.5,2.3,9.132,1.25,0.020000000000000018,0.2999999999999998,1.6069999999999993,140.0,-0.24478999999999473,-0.5,0.0,0.0,0.0,0.0,-0.5,861.2920388754474,107.6174422759176,1.2746146545024013,-0.04028616712039688
