,fed_party,potus_party,recess,mom,pce,ue,cars,house,cli,exports,rgdp,gdpd,veloc,ffr,mich,d_pce,d_ue,d_cars,d_house,d_cli,d_exports,d_rgdp,d_gdpd,d_veloc,d_ffr,d_mich,b0_spx,b0_usd,b0_loan,b1_spx,b1_usd,b1_loan
1992-11-18,1.0,1.0,0.0,0.0,2.61,7.4,13.218,1214.0,99.9353,2.0,4.2,2.8,6.584,3.0,2.9,-0.03000000000000025,0.10000000000000053,-0.4369999999999994,-30.0,0.148690000000002,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,405.79508046559744,83.0656448914124,6.0,0.4674874402688122,0.19951867652215546,0.0
1992-12-23,1.0,1.0,0.0,0.0,2.5,7.4,13.784,1227.0,100.0685,2.0,4.2,2.8,6.584,3.0,2.8,-0.10999999999999988,0.0,0.5660000000000007,13.0,0.1332000000000022,0.0,0.0,0.0,0.0,0.0,-0.10000000000000009,420.67427342503635,90.01486644802151,6.0,0.44751769548217235,0.007817166008083892,0.0
1993-02-04,1.0,0.0,0.0,0.0,2.5,7.3,13.457,1210.0,100.1335,0.9,0.7,2.3,6.508,3.0,2.9,0.0,-0.10000000000000053,-0.32699999999999996,-17.0,0.06499999999999773,-1.1,-3.5,-0.5,-0.07599999999999962,0.0,0.10000000000000009,436.67966495548285,92.29756730454821,6.0,-0.05048902749708401,-0.00633714103944208,0.0
1993-03-24,1.0,0.0,0.0,0.0,2.45,7.0,13.326,1083.0,100.0243,0.9,0.7,2.3,6.508,3.0,3.1,-0.05999999999999961,-0.09999999999999964,0.3570000000000011,-127.0,-0.09230000000000871,0.0,0.0,0.0,0.0,0.0,-0.10000000000000009,437.6019486894121,93.5853448358026,6.0,0.38939627668265375,0.01761523704577891,0.0
1993-05-19,1.0,0.0,0.0,0.0,2.57,7.1,14.519,1260.0,99.73032,4.9,2.3,2.4,6.406,3.0,2.9,0.04999999999999982,0.0,-0.007999999999999119,2.0,-0.1581599999999952,0.0,0.0,0.0,0.0,0.0,-0.10000000000000009,444.5189208526153,91.28094532826283,6.0,-0.10446220015006592,-0.06776833159889814,0.0
1993-07-08,1.0,0.0,0.0,0.0,2.54,7.0,14.49,1280.0,99.59711,4.9,2.3,2.4,6.406,3.0,3.5,-0.029999999999999805,-0.09999999999999964,-0.028999999999999915,20.0,-0.13321000000000538,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,450.768678086656,88.71361798352308,6.0,-0.13738478730544196,0.1501583752331432,0.0
1993-08-18,1.0,0.0,0.0,0.0,2.49,6.8,13.584,1300.0,99.53692,-1.1,1.9,2.4,6.289,3.0,3.2,-0.009999999999999787,-0.10000000000000053,-0.8670000000000009,46.0,0.012929999999997221,0.0,0.0,0.0,0.0,0.0,0.20000000000000018,446.1124877929687,94.50449089531426,6.0,0.09298473539806618,0.00504497100947902,0.0
1993-09-22,1.0,0.0,0.0,0.0,2.53,6.7,13.99,1343.0,99.64192,-1.1,1.9,2.4,6.289,3.0,3.0,0.03999999999999959,-0.09999999999999964,0.4060000000000006,43.0,0.10500000000000398,0.0,0.0,0.0,0.0,0.0,-0.20000000000000018,451.70533706619216,95.29364766301336,6.0,0.34477444799710405,-0.12373220672018287,0.0
1993-11-17,1.0,0.0,0.0,0.0,2.43,6.6,14.882,1376.0,100.0666,13.5,5.6,2.2,6.25,3.0,2.8,-0.06000000000000005,-0.20000000000000018,-0.028999999999999915,-16.0,0.23767999999999745,0.0,0.0,0.0,0.0,0.0,-0.5,463.64858600971576,91.64816788223771,6.0,0.0111917071054037,0.11789831998572203,0.0
1993-12-22,1.0,0.0,0.0,0.0,2.4,6.5,15.004,1533.0,100.3299,13.5,5.6,2.2,6.25,3.0,3.0,-0.03000000000000025,-0.09999999999999964,0.12199999999999989,157.0,0.263300000000001,0.0,0.0,0.0,0.0,0.0,0.20000000000000018,462.9695674220363,95.24421794994457,6.0,0.038580357614172285,0.01567961841323029,0.0
1994-02-04,1.0,0.0,0.0,0.0,2.36,6.6,15.379,1272.0,100.5764,4.0,3.9,1.9,6.264,3.0,2.8,-0.040000000000000036,0.09999999999999964,0.375,-261.0,0.2465000000000117,-9.5,-1.6999999999999997,-0.30000000000000027,0.014000000000000234,0.0,-0.20000000000000018,466.7562055158185,95.68825763553471,6.0,0.25070900935463936,0.031655109066760716,0.0
1994-03-22,1.0,0.0,0.0,1.0,2.41,6.5,15.301,1564.0,100.9285,4.0,3.9,1.9,6.264,3.25,3.0,0.06000000000000005,-0.09999999999999964,-0.21899999999999942,227.0,0.15099999999999625,0.0,0.0,0.0,0.0,0.0,0.20000000000000018,471.2187658544775,96.2816063133446,6.0,-0.19600881922659313,-0.06640920847692702,0.0
1994-05-17,1.0,0.0,0.0,1.0,2.27,6.1,14.577,1526.0,101.0682,14.2,5.5,1.9,6.339,3.5,3.1,-0.029999999999999805,-0.3000000000000007,-1.4360000000000017,61.0,0.043500000000008754,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,445.93153335525466,95.45403964526659,6.186936936936937,0.11796010531667303,-0.09611968797759804,0.020270270270270275
1994-07-06,1.0,0.0,0.0,1.0,2.34,6.1,15.109,1409.0,101.0648,14.2,5.5,1.9,6.339,4.25,2.7,0.06999999999999984,0.0,0.532,-117.0,-0.0033999999999991815,0.0,0.0,0.0,0.0,0.0,-0.3999999999999999,460.86811934004317,93.61408432969102,7.25,-0.2902417981946778,-0.10083658618509679,0.0
1994-08-16,1.0,0.0,0.0,0.0,2.34,6.0,15.359,1450.0,100.9774,15.8,2.4,2.3,6.369,4.25,3.1,-0.010000000000000231,-0.09999999999999964,0.484,11.0,-0.052099999999995816,0.0,0.0,0.0,0.0,0.0,0.20000000000000018,447.2289622080577,88.55833394964178,7.25,0.3627259361237627,0.04028568439655478,0.0
1994-09-27,1.0,0.0,0.0,1.0,2.32,5.9,15.274,1474.0,100.9099,15.8,2.4,2.3,6.369,4.75,3.4,-0.020000000000000018,-0.09999999999999964,-0.08500000000000085,24.0,-0.06750000000000966,0.0,0.0,0.0,0.0,0.0,0.2999999999999998,465.98813869716884,88.89465442004504,7.696696696696696,0.1919792617149798,-0.027996162404731746,0.0022522522522522522
1994-11-15,1.0,0.0,0.0,0.0,2.28,5.6,15.89,1511.0,100.683,9.6,4.7,2.2,6.479,4.75,3.2,0.020000000000000018,-0.20000000000000018,-0.0039999999999995595,61.0,-0.13649999999999807,0.0,0.0,0.0,0.0,0.0,0.20000000000000018,459.47557099946624,87.58540521799266,7.75,0.281650004147563,-0.061118406003659934,0.0
1994-12-20,1.0,0.0,0.0,1.0,2.25,5.5,15.584,1455.0,100.4894,9.6,4.7,2.2,6.479,5.5,3.0,-0.029999999999999805,-0.09999999999999964,-0.30600000000000094,-56.0,-0.19360000000000355,0.0,0.0,0.0,0.0,0.75,-0.20000000000000018,465.7762932304864,86.98336215778156,7.954954954954956,-0.5512961133566598,0.08801417504191555,0.021621621621621626
1995-02-01,1.0,0.0,0.0,0.0,2.35,5.6,14.801,1407.0,100.233,7.9,1.4,2.2,6.55,5.5,3.0,0.10000000000000009,0.09999999999999964,-0.7829999999999995,-48.0,-0.2563999999999993,-1.6999999999999993,-3.3000000000000003,0.0,0.07099999999999973,0.0,0.0,457.8440440409892,90.0318780618387,8.5,0.25862577578275875,-0.07299620089537083,0.0
1995-03-28,1.0,0.0,0.0,1.0,2.25,5.4,15.256,1249.0,99.5694,7.9,1.4,2.2,6.55,6.0,3.2,-0.040000000000000036,0.0,0.3949999999999996,-67.0,-0.3464799999999997,0.0,0.0,0.0,0.0,0.0,0.20000000000000018,481.03764192048493,87.20144161877332,9.0,0.3451506979216942,-0.1276061383300153,0.0
1995-05-23,1.0,0.0,0.0,0.0,2.27,5.6,14.806,1314.0,98.99206,5.7,1.2,1.9,6.614,6.0,3.0,-0.040000000000000036,-0.20000000000000018,0.42799999999999905,47.0,-0.25478999999999985,0.0,0.0,0.0,0.0,0.0,-0.2999999999999998,503.3398278955225,81.25914321074615,9.0,0.6508669270204916,0.03290612258812942,0.0
1995-07-06,1.0,0.0,0.0,0.0,2.19,5.6,15.407,1281.0,98.82222,5.7,1.2,1.9,6.614,6.0,2.9,-0.08000000000000007,0.0,0.6010000000000009,-33.0,-0.16983999999999355,0.0,0.0,0.0,0.0,0.0,-0.10000000000000009,523.6216177725578,82.24942896387599,9.0,0.6913521824349462,-0.011078456255153041,0.0
1995-08-22,1.0,0.0,0.0,-1.0,2.21,5.7,15.368,1416.0,98.66234,18.5,3.5,2.0,6.714,5.75,2.9,0.04999999999999982,0.0,0.668000000000001,-45.0,-0.06153999999999371,0.0,0.0,0.0,0.0,0.0,0.0,558.4753924762165,81.3757535459043,8.75,0.01118387936625241,0.044877628439335,0.0
1995-09-26,1.0,0.0,0.0,0.0,2.23,5.6,15.338,1369.0,98.60894,18.5,3.5,2.0,6.714,5.75,2.8,0.020000000000000018,-0.10000000000000053,-0.030000000000001137,-47.0,-0.05339999999999634,0.0,0.0,0.0,0.0,0.0,-0.10000000000000009,552.9576301460152,85.44406924090228,8.75,0.7801670383762669,0.03051353857170509,0.0
1995-11-15,1.0,0.0,0.0,0.0,2.27,5.6,15.38,1452.0,98.54256,5.8,2.7,1.9,6.86,5.75,2.8,-0.04999999999999982,0.09999999999999964,0.5190000000000001,83.0,-0.02152000000000953,0.0,0.0,0.0,0.0,0.0,-0.10000000000000009,581.4221046608131,84.22303289694113,8.75,0.15875288129926807,-0.013665338464685393,0.0
1995-12-19,1.0,0.0,0.0,0.0,2.31,5.6,16.262,1431.0,98.5592,5.8,2.7,1.9,6.86,5.75,2.7,0.040000000000000036,0.0,0.8819999999999997,-21.0,0.016640000000009536,0.0,0.0,0.0,0.0,0.0,-0.09999999999999964,586.8376899238106,83.47585565836222,8.75,0.8889571299117198,0.048808267954233535,0.0
1996-01-31,1.0,0.0,0.0,-1.0,2.25,5.6,14.812,1467.0,98.62561,4.9,3.0,1.9,7.016,5.5,2.8,-0.06000000000000005,0.0,-1.450000000000001,36.0,0.06640999999999053,-0.8999999999999995,0.2999999999999998,0.0,0.1559999999999997,0.0,0.09999999999999964,614.4022244290188,84.27511932327225,8.526651651651651,-0.16938085371923264,0.05696142483862212,-0.0011261261261261261
1996-03-26,1.0,0.0,0.0,-1.0,2.26,5.5,16.044,1424.0,98.91733,4.9,3.0,1.9,7.016,5.25,2.9,0.009999999999999787,0.0,0.45700000000000074,-67.0,0.16829000000001315,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,655.2329721078501,85.96621754505972,8.25,-0.4453126492494168,0.01354949735152982,0.0
1996-05-21,1.0,0.0,0.0,0.0,2.25,5.6,15.993,1504.0,99.26136,6.7,6.8,1.7,7.18,5.25,3.1,0.029999999999999805,0.0,0.527000000000001,-12.0,0.16637000000000057,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,639.7911404446438,87.37630726124073,8.25,0.34572883517585673,0.018830042855006238,0.0
1996-07-03,1.0,0.0,0.0,0.0,2.29,5.3,15.256,1467.0,99.39669,6.7,6.8,1.7,7.18,5.25,2.9,0.040000000000000036,-0.2999999999999998,-0.7370000000000001,-37.0,0.1353300000000104,0.0,0.0,0.0,0.0,0.0,-0.20000000000000018,676.590841115774,88.6153894487444,8.25,-0.34669908992418763,-0.020434942454138016,0.0
1996-08-20,1.0,0.0,0.0,0.0,2.31,5.1,15.486,1557.0,99.56683,3.3,3.6,1.3,7.369,5.25,3.1,-0.009999999999999787,-0.40000000000000036,0.4120000000000008,85.0,0.07526999999998907,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,635.4314987595017,87.62788276557808,8.25,0.6273745268007964,-0.05087901033183016,0.0
1996-09-24,1.0,0.0,0.0,0.0,2.36,5.2,15.534,1475.0,99.63841,3.3,3.6,1.3,7.369,5.25,3.2,0.04999999999999982,0.10000000000000053,0.04800000000000004,-82.0,0.07157999999999731,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,660.807391925617,86.16780820050397,8.25,0.16640323359073358,0.032299847891278564,0.0
1996-11-13,1.0,0.0,0.0,0.0,2.39,5.4,15.712,1489.0,99.79406,27.4,4.2,2.2,7.623,5.25,3.0,0.050000000000000266,0.20000000000000018,0.4039999999999999,97.0,0.08270000000000266,0.0,0.0,0.0,0.0,0.0,0.0,697.9391177982181,88.3125080074276,8.25,0.2659870240985964,-0.027841753082079014,0.0
1996-12-17,1.0,0.0,0.0,0.0,2.38,5.4,15.183,1370.0,99.88283,27.4,4.2,2.2,7.623,5.25,3.0,-0.010000000000000231,0.0,-0.5289999999999999,-119.0,0.08876999999999668,0.0,0.0,0.0,0.0,0.0,0.0,725.5556975126983,86.21872098309858,8.25,0.8823253106273127,0.06118414644415622,0.0
1997-02-05,1.0,0.0,0.0,0.0,2.35,5.3,15.682,1355.0,99.98691,7.8,2.6,2.4,7.761,5.25,3.0,-0.029999999999999805,-0.10000000000000053,0.49900000000000055,-15.0,0.10407999999999618,-19.599999999999998,-1.6,0.19999999999999973,0.1379999999999999,0.0,0.0,744.8380469703101,87.84930921674848,8.25,0.9076037000658584,0.12915061253531734,0.0
1997-03-25,1.0,0.0,0.0,0.0,2.31,5.2,15.816,1457.0,100.2525,7.8,2.6,2.4,7.761,5.25,2.8,-0.04999999999999982,0.0,0.5449999999999999,-29.0,0.1377999999999986,0.0,0.0,0.0,0.0,0.0,-0.20000000000000018,804.8350018108929,94.48138210078976,8.25,-0.19423819484244287,0.041841697938347175,0.0
1997-05-20,1.0,0.0,0.0,1.0,2.22,4.9,15.088,1442.0,100.5384,17.0,6.8,0.8,8.002,5.5,2.9,-0.08999999999999986,-0.1999999999999993,0.02999999999999936,-50.0,0.14289999999999736,0.0,0.0,0.0,0.0,0.0,-0.10000000000000009,736.6927558967659,96.82025492441905,8.5,2.6184142045226038,-0.018712946868464402,0.0
1997-07-02,1.0,0.0,0.0,0.0,2.22,5.0,14.524,1494.0,100.6752,17.0,6.8,0.8,8.002,5.5,2.8,0.0,0.09999999999999964,-0.5640000000000001,52.0,0.13680000000000803,0.0,0.0,0.0,0.0,0.0,-0.10000000000000009,831.1714186109938,94.36565965073962,8.5,1.9449511514513964,0.03793056787517845,0.0
1997-08-19,1.0,0.0,0.0,0.0,2.06,4.8,16.148,1390.0,100.8811,9.6,5.1,1.8,8.102,5.5,2.7,-0.06999999999999984,-0.10000000000000053,0.5800000000000001,-47.0,0.08610000000000184,0.0,0.0,0.0,0.0,0.0,0.0,913.7970418844137,95.72968390754035,8.5,1.0834386013035933,0.1597799676725764,0.0
1997-09-30,1.0,0.0,0.0,0.0,2.05,4.9,15.096,1546.0,100.9387,9.6,5.1,1.8,8.102,5.5,2.8,-0.010000000000000231,0.10000000000000053,-1.0519999999999996,156.0,0.057599999999993656,0.0,0.0,0.0,0.0,0.0,0.09999999999999964,910.7921156324782,99.68791202167134,8.5,0.8535294973405327,-0.055960048641170525,0.0
1997-11-12,1.0,0.0,0.0,0.0,1.8,4.6,15.825,1510.0,100.9668,-0.6,3.5,1.3,8.196,5.5,2.9,-0.24999999999999978,-0.3000000000000007,0.7289999999999992,-36.0,0.028100000000009118,-10.2,-1.5999999999999996,-0.5,0.09399999999999942,0.0,0.10000000000000009,976.9498718994873,97.4708113341002,8.5,-1.5898975426319164,-0.033332056858057846,0.0
1997-12-16,1.0,0.0,0.0,0.0,1.73,4.7,16.474,1566.0,100.9307,-0.6,3.5,1.3,8.196,5.5,2.8,-0.07000000000000006,0.10000000000000053,0.6490000000000009,56.0,-0.036100000000004684,0.0,0.0,0.0,0.0,0.0,-0.10000000000000009,919.6319754202444,94.84345355334582,8.5,1.6876174907119736,0.11343755341558026,0.0
1998-02-04,1.0,0.0,0.0,0.0,1.66,4.6,14.789,1525.0,100.8789,1.9,4.1,0.6,8.238,5.5,2.3,-0.07000000000000006,-0.10000000000000053,-1.6850000000000005,-41.0,-0.05180000000000007,2.5,0.5999999999999996,-0.7000000000000001,0.041999999999999815,0.0,-0.5,947.7157672504047,99.49082569889836,8.5,0.46081352086601185,0.02574646703064657,0.0
1998-03-31,1.0,0.0,0.0,0.0,1.65,4.7,15.405,1567.0,100.709,1.9,4.1,0.6,8.238,5.5,2.5,0.039999999999999813,0.10000000000000053,0.17300000000000004,-17.0,-0.10209999999999297,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,1020.5740403183946,99.97677245727172,8.5,2.081626116385639,0.012406682784032529,0.0
1998-05-19,1.0,0.0,0.0,0.0,1.71,4.4,17.057,1536.0,100.395,-4.3,3.8,0.9,8.326,5.5,2.6,0.08000000000000007,0.10000000000000053,1.1339999999999986,-4.0,-0.1747000000000014,0.0,0.0,0.0,0.0,0.0,0.20000000000000018,1115.394293891059,100.53010355173289,8.5,-0.19681628999255954,-0.05035514684257388,0.0
1998-07-01,1.0,0.0,0.0,0.0,1.64,4.5,16.771,1641.0,100.1963,-4.3,3.8,0.9,8.326,5.5,2.7,-0.07000000000000006,0.09999999999999964,-0.2859999999999978,105.0,-0.19870000000000232,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,1104.3532274950733,99.45600626490136,8.5,-0.11385188550715898,0.049926654712574306,0.0
1998-08-18,1.0,0.0,0.0,0.0,1.75,4.5,14.796,1614.0,99.84415,-1.8,5.1,1.7,8.469,5.5,2.4,0.06000000000000005,0.0,0.1280000000000001,-84.0,-0.16044999999999732,0.0,0.0,0.0,0.0,0.0,-0.20000000000000018,1189.8357272677952,101.5086788945012,8.5,-2.7812005905877974,-0.016861072869221273,0.0
1998-09-29,1.0,0.0,0.0,0.0,1.7,4.6,16.313,1582.0,99.74725,-1.8,5.1,1.7,8.469,5.5,2.3,-0.050000000000000044,0.09999999999999964,1.5169999999999995,-32.0,-0.0969000000000051,0.0,0.0,0.0,0.0,0.0,-0.10000000000000009,1071.3488537670971,102.85034511898373,8.5,-2.3624421933442923,-0.2104800593745602,0.0
1998-11-17,1.0,0.0,0.0,-1.0,1.78,4.4,16.118,1660.0,99.85159,15.7,6.6,1.1,8.511,5.25,2.3,0.010000000000000009,-0.09999999999999964,-1.0130000000000017,-55.0,0.10295999999999594,0.0,0.0,0.0,0.0,0.0,-0.20000000000000018,973.9609967939131,92.86963965155341,8.231231231231233,4.938483443683639,0.04068724977156981,-0.008848133848133852
