,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1990-12-18,5.523976203174982,-3.692785219058283,-1.9957001159706256,-1.8680106022895322,2.723515999750418,-1.9320230415024067,0.033254714648168704,-0.8283868109316173,0.37446536825536014,0.6166068819007228,-0.9762729141752498,-2.5207521357060245,-2.1474403874359465,0.028032921727512053,-0.5074737468429874,0.7884915332140437,0.5312654143096724,0.42035729148671286,-1.622422995959681,1.843129011620347,-1.816007079241402,0.27692372347384253,0.5332907687750779,-0.09465180103365549,0.5161229058045655,-0.022466588869051105,-0.9884127451202068,0.7384160926822909,-0.040661587964248735,0.24393237993570374,-0.3500891455831791,-0.008132003977392346
1991-02-07,5.263959304508212,-3.3035019983406007,-3.2333696802259877,-1.0627307449789936,2.8001950775921816,-1.0582283569320683,0.431380070187758,-1.3335927730656043,0.40914815210409056,-0.7656606474337938,0.8796814236131243,-1.4432165782214081,-1.1178850309278514,-0.27728641335629317,2.4146345048804365,-1.8585612164665488,-1.2662915905662229,0.24326539540446246,-0.8511074225110005,-0.9743464726182934,1.842321046427458,-0.9845797442925025,0.608391120208754,0.208722483414485,-0.024106944360457933,-0.3350374767580913,-0.1285582693367033,0.15215654528203384,-0.7209962445733338,0.19918959301492772,-0.08875448991763321,-0.361573136179046
1991-03-27,3.7188447188429485,-1.2142347353893523,-1.8019635991890386,-2.3139667021824524,0.4855093286073009,-1.525466678570624,-0.3125651465417076,-1.3607398679943261,1.8205284311845855,-3.3901793396159996,1.1509584085466318,-1.929874159596418,1.810816272852432,0.2204430853664393,0.13300297875745992,1.116309658467595,-0.33858876647401587,1.8150239120990064,-0.7114402976308883,1.3075894402411046,-0.3719984296494741,-0.35052038204764807,0.41744364078738533,-0.3369443856580569,-0.4145943606791911,0.9928962408922548,-0.050987738820316555,-0.1395338700290619,-0.7820813856916004,0.040014514978442134,-0.025501590968042057,-0.19185305711417117
1991-05-15,1.032693031420496,-1.3147438152734716,-2.040436513969431,-1.5235596974071222,0.00243111804211607,-1.1189327420527189,0.617126799962905,0.8215182986475696,-0.6122229230003802,-1.6475053802103445,0.6242261819151445,-0.5400477688645479,-0.7347079883211831,-0.028400978156968362,-2.3701708451588024,-0.6764809442453925,-1.7077357756846354,0.061923499076474424,0.664860118538878,-0.14755887525531827,3.057867772188758,0.16459749601121268,-0.20734382716726665,-0.19007693209879095,-0.02255551108175511,-0.21890442547182382,0.5108802680744692,-0.2990247431708023,-0.206652860240618,0.017659341841780335,-0.36858380874112034,-0.3442514373794095
1991-07-05,0.6984941893839768,-0.5803754864024836,-1.9057988651855058,-1.0986211597306939,-1.2696856932070735,-0.40259786983780843,0.8242901466426198,0.38900886767351583,1.3955607447146663,-2.3992568770347478,1.4007539485494485,-1.4286932652284363,0.9196212766957088,1.7071374964256616,-0.4627311988246391,0.0006268029651447832,-1.797024844175706,0.6282033979611256,0.09461468134603385,0.8127468544379015,-0.9869177602103821,-0.41120545666730585,-0.24473450618917791,-0.46490957684563133,-0.7426464754755372,0.06882581774766197,0.01632384738958416,0.42260565645653875,-0.2347240666618361,0.07015934194213617,0.14985649538623272,-0.3592201957160953
1991-08-21,0.7946974224199782,-0.9146425433892493,-1.3956619860217934,-1.286073048819585,-1.0511894142036182,0.7137706967789987,0.44393361488693733,0.5951695195783151,0.3517746870304661,-2.0277305799431637,-0.38231797053284067,-0.3276206740357185,-1.041570380798163,1.4851661486770098,0.17820700889323826,-0.1863110356519864,-0.9626049731526346,-0.3913315569621361,0.23430765208799473,0.202517008661042,-0.5391713621051953,-0.38534468009914985,-0.26868851447647946,-0.11691274816494748,-0.5441032662588623,0.44992889400078234,-0.15710476214764615,0.3011819881988779,-0.13066116310397785,0.07391497840764275,-0.011675810792621658,-0.16966720609254637
1991-10-02,1.2337706624184683,-1.309796023784851,-2.064181852933302,-0.7957630672850545,-0.15877399067622275,-0.4608193195094647,0.5792287327604743,1.2672201117944624,-0.5708008179654203,-1.6647734593885464,0.050288310065366715,0.26059303155864016,-2.4495645582827854,-0.20852788986347892,-0.8940954246017118,-1.1463944710014797,-1.6717474178587244,0.24363627494859977,1.9152171470103942,-1.3288164538233824,2.4591967284406198,-0.4560355779873903,-0.33931709098175833,0.3483948308622479,-0.12219343963386568,0.25035085530441664,-0.01310446530463902,-0.17386630619132953,0.019036356013719436,0.2277376824006743,-0.022705816242461138,-0.1140152684647286
1991-11-06,1.2749215892507153,-0.653467797006162,-1.0871391014815164,-0.9022891795886213,-0.7251659163643698,0.13111276165817612,0.6301716940430996,0.9502429316096287,-0.4513045300193273,-1.1313194242115316,0.363111270194631,-0.5445964098050525,-1.4707975960169388,0.4280667652616241,-1.9891215584114943,-0.8454224473780597,0.7224516106091788,-1.0650765181375053,-0.9834206656668253,0.5793828593546592,-0.34713206144808595,0.9674278998988944,0.06476881670435623,-0.13412806152926496,-0.37198463239992813,0.370804156069862,-0.12834026635417337,0.061570488811096065,0.04102267286004102,0.031243128262783963,0.11675454454758881,0.02879570500486145
1991-12-18,2.1987370951930614,-1.5467169696367447,-1.8906910558799164,-0.22893910258338043,0.5906391379991139,0.7091229813438361,0.061868803087667706,0.3451654804476438,-0.31441776608601857,1.503072647635524,-0.13717811138463173,-1.1924544158984498,-0.7301186388732764,0.9851346007427634,0.3014521696725823,-0.8213651480239454,-1.6207360011768042,-2.345517226005345,-0.11573246423011929,0.12057498188346492,0.42266307386886914,-0.07603679229062245,0.06254427391979524,0.21910445213958307,-0.36227299314071615,0.2951211149316338,0.14790712408182843,-0.24820085078179754,0.08853412370772204,0.13291237567902164,-0.21314855990708606,0.10272898016602876
1992-02-06,0.8005561396356946,0.3800870132893365,-1.692405430375858,-0.6870878621257214,-0.9589067823420973,0.5997954268358009,0.39248242360937297,0.2597413542892651,0.6071578279620491,-1.5901511637034917,1.3725076870166764,-1.2451678497536327,1.2673596592152594,1.0094312182639873,-1.812544167431402,-0.61019224766634,0.14959189185261104,-0.6308960543626315,-0.12388988371637936,0.11994605533265955,-0.010495045483891614,0.5215421884399486,0.19621651384300473,0.5904194100839477,-0.6824403809134929,-0.08082940479552539,0.40077843399398677,-0.05755951348985106,0.09776896266832084,0.12570148678051868,0.1637136619442162,-0.03952368743367568
1992-04-01,0.3295454513776867,-0.06513615696732097,-1.3593984988796592,-0.8481980603419105,-0.6295999970336105,0.4781990480633114,-0.16747155969398933,0.7919157168783524,-0.09682547157386286,-1.0844906226398778,0.2714416027080092,-0.10472073063269889,0.06737670934989697,0.3355619458776484,-1.0555296005559698,-0.29966651298477986,-0.1655820436298843,-1.1703885022905902,-0.6510765770940552,0.7565988670934926,0.7719323966342544,0.6825893119989191,0.1911160889847163,0.3555272076270113,-0.5993100890391512,-0.25949108576462737,0.38574281695739493,-0.6426032381396003,0.5028685529250033,-0.16611870467208287,-0.23020029462466568,0.0690900569558369
1992-05-20,0.5702254874302162,0.04197745839161369,-1.5520857938175407,-0.675875157148223,-0.7201632421388838,0.8850861968173787,0.31093008151673146,1.0019183676626253,0.7189246708421289,-1.6120923962697995,0.37341137199524926,-0.513393051863888,-0.2087324423585727,0.5561918473156382,-0.07811407068438031,-0.9469437327061795,-0.4225500194949841,-0.48315882460744897,0.248697488020629,-0.005446378650216276,-0.6183067012463177,-0.10356053020173321,-0.35535934561704097,0.6579187909665333,-0.8026125867134593,0.18355680301506214,0.02957695499091882,-0.2998505607171785,0.3305163238154696,-0.36146146033532733,-0.25111701177659573,-0.1465385616661852
1992-07-02,0.5850642472337784,-0.13395773203933528,-0.9351378941981476,-1.147424582496799,-0.5778709891170158,0.9342385107039342,-0.4479794766060963,1.203426704815634,0.014871071780666907,-1.0873048139019628,-0.7596988726723052,-0.10745796576348605,-1.1504151329177745,0.05448654729817795,-0.13112485890661965,0.1284473546092749,-0.6296348786129354,-0.9764000245003714,0.4973695322544412,0.31839479065946263,-0.1470930926961886,0.02308440714173297,-0.0442075977816556,0.9837224442378382,-0.6414724659576189,0.05973545198339872,-0.10116866710224535,-0.38719750345004467,0.1898659117269755,-0.40656274970287226,-0.3039900764711388,-0.04567007686681657
1992-08-19,1.6326655318168881,-0.738988672596412,-2.171166418020091,-0.0842404964348486,0.6693392976506979,0.8671908290417837,-0.46466308582314036,0.5770895685534442,0.13637295899669719,1.7371050553196437,0.19935421977286982,-1.5074507111805,0.3039784599170603,1.9034430035015277,0.09752199542178996,-1.0293994808678413,-1.1625966286566638,-1.485677444843003,-0.06746822498646304,0.19296488333624368,-0.36400644422359196,-0.07411145046306046,0.016439318551579277,0.5587061820014007,-0.4388370129888996,0.2355057488009196,-0.02920329019522546,-0.3783958926696393,0.5956996378810847,0.03897243901954793,0.0843393439149132,0.2669658810308222
1992-10-07,0.38886139391514124,0.47589196224525776,-1.3419727425862824,-1.002658533390107,-0.568896699001258,-0.010490211099698174,-0.40881229180737383,0.9117999507519955,0.1882034966699557,-1.330303278212296,1.3050909887341344,-1.121112669552098,1.2270256634552934,0.0329824514265322,-0.6873155686219129,0.13164633230708075,-1.6739611685808242,0.3946245200878874,-0.5631011560243153,0.7571724593655046,-0.35601062145280427,0.3486007781250579,0.040710620214034834,0.7926797787691742,-0.6146949799244167,-0.11404721536928836,-0.09942346333820537,-0.08180478823648718,0.5767736854942961,-0.004719079475600815,0.48442827315823056,0.0001508654075450076
1992-11-18,0.559697165225066,0.31162793391585275,-0.8822603349201611,-1.1161061241029853,-0.5747270696190496,-0.05927742952219984,-0.5846938032945465,0.5713455966916985,-0.4148448663836507,-1.1852304247705454,1.2576032700086797,-0.7363776029199545,1.1888625712095586,0.7693289202460264,-1.5434735626854172,0.8742694208391707,-0.9401147727569201,-0.00020205897892445194,-1.107840152399896,0.6068838547817446,0.1942001685799153,0.018506589045585373,-0.016739863402141217,0.3595916601712911,-0.7520417581442754,0.23668429319726617,-0.0814557770824752,-0.505646092204668,0.357487868924274,-0.24056865373502237,-0.30034491980413064,-0.1882211085685851
1992-12-23,0.2933598431039181,0.1881620277212572,-1.2826817770110368,-0.5496315592684838,-0.6117155357395078,0.7025486760314525,-0.057306600273645016,1.0237900989090991,0.29356306217943917,-1.3216758539854914,0.6933482987285574,-0.5289337714592123,-0.1621286965941048,0.24438478893045368,-0.10100411583376814,0.006807328759328385,-0.6104083661421227,-0.3623174651606943,0.15129151566677498,0.20004765443863792,-0.36764077815716406,-0.3305918459692202,-0.15070455849101472,0.5470775356110166,-0.8913828251255627,0.35575622070068935,-0.1951758614922822,-0.3461021680210677,0.3152427694894462,-0.15304175592427022,-0.06823013448330968,-0.16089496243492019
1993-02-04,0.4239573687479197,0.8931074017476902,0.32190560971683224,-1.6608260435356954,-1.2915701506418429,-0.6381095187364475,0.2892193042542834,0.3948005087888985,0.12164572006575027,0.2992600399153769,-0.6310087946919284,0.7194849462182535,-0.3016164357789476,0.9608852896524823,-0.6460444777086958,-0.03128851445471203,0.11332967435590145,-0.22212323905232212,-0.27351341996983225,0.08922065108078388,0.03719909286805765,-0.6119239687686804,0.3193300600274607,-0.033776948863587744,-0.42104205027711966,0.19441208574320282,-0.25093200096754686,-0.526229644996965,0.36775366166993756,-0.16981154846286894,0.409557629135571,0.006413996559226059
1993-03-24,0.3969842303552889,0.9527623867403079,-0.08405393206669458,-1.5283522551981616,-1.0398390063981544,-0.40103587607186175,0.8613012717024711,-0.27641077418102594,0.09626156429172057,-0.048780241337994426,-0.012061054917753328,0.2122955829082823,-0.6459163872673085,-0.2949455760338506,0.16476599580432733,0.7245477220433328,-0.6743315231670699,-0.3428185478251717,0.02413347289384323,-0.027155852205985407,-0.22085898612771118,-0.8846421862124123,-0.17355627397689338,0.1707576899089167,-0.4522211846607637,0.20641621151565182,-0.2183228967008049,-0.36752135087774235,0.5177523629881319,0.28833457607156754,0.08271083151199113,-0.046636178455529725
1993-05-19,-0.05306909173820658,0.7836970163786674,-0.2054125211734565,-1.282419564256722,-0.8629250123932656,-0.12348986868473041,0.74806930348229,-0.0013185229798306254,-0.3130527716200362,0.14416084926703857,-0.2714163881302687,0.5306892976030799,-0.48839189937423316,-0.37762858675803146,0.07451738048291687,-0.5425038336441244,0.11617655864272884,-0.663003849653927,-0.15158528440139193,0.07458753780087314,0.11711320088886508,-0.3663547089440069,0.02221686239788362,0.4986661073861717,-0.00445388403615287,0.08575325428827606,-0.1726048056521802,-0.6629367399140992,0.029484931676655567,0.19603014721210943,0.10259704752853419,0.11275244275806472
1993-07-08,0.5011415099169456,1.043296054558173,0.12549352409788972,-1.251457178758471,-1.1732552253230373,-0.9672260272962273,0.8367297782897778,-0.2562435236839912,0.025300860217072924,-0.08487490190532666,0.6409500078555926,0.043302303934003625,1.217512498775162,0.22589821017268555,-0.8438862713161045,0.2601011446577596,-0.6089462421541566,0.3504985407033396,-0.49467335936374013,0.4133963197534866,-0.2485404095685604,-0.38614344552407737,-0.2090984511538645,0.5185482702241624,-0.19779707268379232,-0.015477542522733286,-0.4281117943795363,-0.28775673588318507,0.2914280840270018,0.27272303200157216,0.42774286556764723,0.16011855847396894
1993-08-18,0.1340128743794682,0.7713901531511821,-0.11216639047896018,-1.363237629298498,-0.8109422805881665,-0.4745929021908159,0.7635421013180697,0.0710551620906539,0.09221777996768789,-0.02075656052482912,-0.42094740708817047,0.9889326553137996,0.17119407660091612,0.7508114512801503,-0.4512260577439446,-0.40459840027156935,0.07698092081272183,-0.10954019269520815,-0.6593292060650585,-0.012052829618535741,-0.1287858740515313,-0.5894187907258938,-0.107122891994011,0.3350355924968848,-0.22263856531285597,0.03855692285056678,-0.2528760378861016,-0.36441779390063866,0.2416590532431399,0.037864948217444246,0.05447487110365582,-0.17431105847698883
1993-09-22,-0.19946100614691117,0.6694805317215418,-0.35998055514435845,-1.0679561858217563,-0.7168109636665987,0.0014002133282223902,1.0817132746430804,0.4573366842059927,0.43281256722019884,0.09388732158595246,-0.601720642779811,0.7787317498553121,-0.9727365039099656,-0.616966872016483,0.5725224626263742,-0.959956663210068,0.34398646697866037,-0.9000154925444401,-0.020997782527141615,-0.25151059705948786,0.02707564571920488,-0.6514828757041558,0.12497063433767182,0.6080152726628583,-0.20448312165821925,0.022892347497349183,-0.04313007082372049,-0.36192601214949516,0.20118040287040267,-0.026589134680215617,0.1265241733544791,-0.27778606311496007
1993-11-17,-0.6534848167798303,0.7984199186424481,-0.8122918401195678,-0.9343700918928194,-1.033465296032892,-0.5462740131613545,1.1507644452479624,-0.7778826958674591,-0.4124871976242063,-0.13250433104979623,1.5373607646662129,-0.21560870469524043,0.43281991574997675,0.03374140616216283,0.04102312258197682,0.16527401063517547,-0.020318903384207627,-0.0244003713651366,-0.34654090904348134,0.506043496467662,0.27447499356813143,-0.6915937001513509,0.3538856669073356,0.004486325167486872,-0.2564081257860647,-0.38062704334618647,-0.21598465911222064,-0.4307453410524546,0.17661314119058225,0.25043728805308857,0.06960633988268863,-0.17217604112845578
1993-12-22,-1.1379023707668052,0.64004139761595,-0.9016237132444667,-0.8407384247102107,-0.8924291263275073,-0.2662013462896676,0.9476837903541293,0.19423807623655662,0.056997543906315645,0.20176603157259462,-0.10855748152317977,0.3394026663388409,0.7039254847106993,0.5850317463580473,-0.342558169758991,-1.1306680926197763,0.6676431889927884,0.306526506455401,0.2699786836170614,0.5146622518755597,-0.1695078122674609,-0.41320886174032323,0.24299172346567474,0.05336797606253793,-0.38690812556524573,-0.13244650306564434,0.03823830256066697,-0.5679973474815869,0.11628211254229912,0.2708865280255228,0.11390483992740454,-0.2374399897454098
1994-02-04,-0.21952879000894646,0.6522973048359981,0.06018171433274844,-0.6199338661289078,-1.683066845103597,-0.6538158878902665,0.8897249812614502,0.00387566601681524,-0.08673238250554191,0.35825370330310835,0.528923366278813,-0.08332988088584901,-0.6210107183167648,-0.4181850837106263,0.5364711038599963,1.401806507654304,-0.3868077678145557,-0.013325665591466437,0.3553217115886116,0.6169440519567587,0.21401223964452507,-1.0318460298704917,0.6103077895170028,0.5206754869037764,-0.8688551220694951,-0.4795679541735979,0.050226664768107686,-0.46937503502281047,-0.09229063663002553,0.27955198725306063,-0.20610056319791015,-0.4170792064754121
1994-03-22,-1.4672878032253716,-0.6249969410496754,0.5198962586246536,-0.24750524733230947,-0.7116659263623178,1.0961122331602848,-0.07934466477336319,-0.7768452952410076,1.5544914427438503,1.4267746846537523,-0.23814362491189392,1.0384510682010362,-0.2515517664465407,0.07443522619272068,-0.8670203812665388,-2.429350113522526,0.5209381403054529,0.6236684261132086,-0.29086832101384,-0.14105755647312795,0.05047277880235473,0.13971599727151737,0.12863420756623165,0.24451596971676925,-0.7852966595311226,-0.14931352260328196,-0.19572580558211092,-0.8406794090577522,0.0867560723588543,0.08068188599437753,0.06581263853313125,-0.24444623677942184
1994-05-17,-2.0550355919242884,-0.516823892884845,1.3027416148889084,-0.9993957799586346,-1.6829440352007314,2.464250509385541,-0.5535382986288172,-1.9959151472747658,1.2637113784722787,1.229642750512591,-0.425485557771455,0.44920387318179344,-0.29499995926290395,1.1882486237481087,0.9827807557998457,-0.7179833643480031,1.1851519080649449,-0.7026103990296098,-1.8180543077331819,1.4778628158273046,-2.047912678969072,0.28327620716623264,0.5397600556497542,-0.2008650789194926,-0.9247078327815312,-0.04117722931106356,-0.547518967635475,-0.13836824940941972,0.20710620778827243,0.20131116500910298,0.3703018654163371,-0.10965980552964777
1994-07-06,-1.2242276145400512,-1.203975212874416,0.8301779941941064,-0.8033381096930922,-1.1550272763488623,1.1589784342006728,-0.1713286415855478,-1.3918465814432683,0.4582883476926833,1.3629342699540403,-0.08456196556910349,0.5131111579726005,-1.9176069232565702,-1.0306572121396065,0.3784498169162494,-0.9424090073943524,-0.6859265985083873,0.17110265517999315,0.10403935104163818,0.41041157887769847,0.5244009918304129,-0.05815552674752276,0.6374009293736779,-0.3197830068241401,-0.2582372172237555,0.17877809060594457,-0.25615096120046277,-0.7585272742117716,0.40132957586478674,0.2637775947714453,-0.024910529393607522,-0.13182330130299738
1994-08-16,-0.8913701333552441,0.2095989261695118,-0.4826654510591394,-1.1935830104443301,-1.404517459074407,-0.5681011499320906,0.636444938295181,-0.10891670664673474,-0.48885813380725457,0.2895816028416136,-0.42554740374999794,-0.3831951495064715,0.38730152439364024,-0.11221301791304829,-0.28608310327745273,-0.18812278151542372,0.06594893449070656,0.3336086321762559,0.3125058829258819,0.19285680584334058,-0.19583853886447536,-0.21764050531582507,0.4840366838928486,-0.08779827602656186,-0.0793336383516134,0.28926194110630465,-0.1156738286303649,-0.5749883867390361,0.2749810335562068,0.6974196204031073,0.13779375691075121,0.03589579063934591
1994-09-27,-1.3336777987500967,-1.189725523193074,0.7867591717492166,-1.0781434638915732,-1.2899579645768937,1.0224398419044995,-0.33260122333889897,-1.5178304312300297,0.9493340817512783,1.2216055560784764,-0.47075883766741916,0.00910746697469007,-0.5886028401650135,0.21110179179577462,-0.5611353105971558,-1.0148377103176107,-0.27008275898797773,0.906204470967817,0.06802380684195636,0.24499188562238622,-0.33760370678508955,0.07144752146178494,0.4342305660920506,-0.11388102332662926,-0.12394060153298887,0.24474979059353982,-0.4483186962144946,-0.2863624625289582,0.14835354164653705,0.5888505512896138,0.08978805229062624,-0.09005710417794296
1994-11-15,-0.9813012445290346,-0.07001549738014717,-0.5058230901321893,-0.9947119881036375,-1.4423141765969638,-0.43538930953073757,0.6151034849555843,-0.03244620865166163,-0.5665925493567745,0.2979089407182181,-0.9309484691297328,0.027093876973162245,0.12418552583438018,0.04430459730811246,0.021994181444196376,-0.7261580114274555,0.5425611531834166,0.19724338747837875,0.20314865830414605,-0.16508319821010672,-0.15394862142189472,0.08391990728486025,0.4067682099809947,0.5529783192903313,0.13312666749678975,0.1308272631016741,-0.406722870159656,-0.347413718126783,0.2267508472910701,0.18966064294937768,0.2133666610568105,-0.033562572769815543
1994-12-20,-2.2578282460991623,-0.6324891829964698,2.39666307740112,-1.8385912003276348,-3.114020042363713,2.733704506135872,-1.6035771690380056,-3.5804062833638874,1.9005438509485852,0.02198071508079767,-0.4449775894822412,-0.5601121780272624,4.272774672586444,0.5682975959070138,2.936029627203858,0.30628988493463255,-1.1276750946025542,-2.189185308735563,-0.7363729581334656,0.14666269054682649,1.214193509615392,-0.4262143581047046,0.37158765844185254,-0.07514564125228543,-0.5404891091899136,0.2144840989086152,-0.5516064013035361,-0.404676532395612,-0.13141074897116334,0.029026996029788033,-0.03578154321932568,-0.017181627572047053
1995-02-01,-0.12467118997887344,-0.3859080597645032,0.1463640115410548,-1.152841530956023,-1.864893267465391,-0.5440016954553492,0.6679060158933547,-0.07223867835224605,-0.9793603494547987,0.24814839078686476,-1.080157818665374,0.518389766134725,-0.8808335723845189,-0.08054665823056388,0.4462067925491455,-0.44222576384839263,0.22991584635186543,-0.4688691509615302,-0.5039289339046988,-0.08714669433190375,0.47779754896454946,0.14239526176595976,0.504202732881568,0.16816284705562345,0.35416662979585645,0.38256520393360527,-0.2710620970006868,-0.4716961505751039,0.2067527279164036,0.12655902627133098,-0.20701631319568986,-0.022122373704735687
